neighbourhood,latitude,longitude,price,minimum_nights
Mercier-Hochelaga-Maisonneuve,45.54529,-73.5465,40,2
Rosemont-La Petite-Patrie,45.53865,-73.60052,36,1
Ville-Marie,45.5314,-73.55957,114,1
Le Plateau-Mont-Royal,45.52508,-73.60709,60,3
Le Sud-Ouest,45.48095,-73.58568,119,7
Mercier-Hochelaga-Maisonneuve,45.54682,-73.54885,75,3
Villeray-Saint-Michel-Parc-Extension,45.54602,-73.63403,50,3
Ville-Marie,45.5121,-73.55932,75,1
Ville-Marie,45.50492,-73.56236,83,1
Le Plateau-Mont-Royal,45.529137,-73.578819,130,2
Villeray-Saint-Michel-Parc-Extension,45.54502,-73.62525,60,7
Ville-Marie,45.52756,-73.54844,56,5
Le Plateau-Mont-Royal,45.51912,-73.57825,675,1
Ville-Marie,45.53797,-73.55856,147,2
Le Plateau-Mont-Royal,45.52124,-73.57749,365,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49551,-73.6093,79,1
Le Plateau-Mont-Royal,45.52058,-73.59614,250,7
Le Plateau-Mont-Royal,45.5219,-73.59276,32,2
Saint-Laurent,45.5132,-73.70403,60,1
Le Plateau-Mont-Royal,45.52901,-73.56378,19,14
Mercier-Hochelaga-Maisonneuve,45.54513,-73.55437,62,1
Le Plateau-Mont-Royal,45.51847,-73.58735,17,1
Le Plateau-Mont-Royal,45.53415,-73.56568,55,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.47181,-73.6162,82,6
Ville-Marie,45.51147,-73.55652,88,2
Le Plateau-Mont-Royal,45.52019,-73.59088,100,2
Le Plateau-Mont-Royal,45.52516,-73.57345,114,2
Le Plateau-Mont-Royal,45.52228,-73.56589,46,2
Ville-Marie,45.52004,-73.5579,13,1
Ville-Marie,45.51712,-73.55788,130,1
Mercier-Hochelaga-Maisonneuve,45.60231,-73.53659,195,4
Le Plateau-Mont-Royal,45.51564,-73.57005,28,1
Verdun,45.46592,-73.5664,105,7
Mercier-Hochelaga-Maisonneuve,45.55935,-73.54786,38,1
Le Plateau-Mont-Royal,45.5329,-73.57839,225,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49637,-73.62936,150,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.50722,-73.62538,35,14
Rosemont-La Petite-Patrie,45.5341,-73.61342,65,7
Le Plateau-Mont-Royal,45.5203,-73.57347,120,4
Le Plateau-Mont-Royal,45.53246,-73.5775,125,5
Ville-Marie,45.5204,-73.55909,50,1
Villeray-Saint-Michel-Parc-Extension,45.55261,-73.61042,28,1
Le Plateau-Mont-Royal,45.5364,-73.57376,30,2
Saint-Laurent,45.51218,-73.68783,33,2
Ville-Marie,45.51011,-73.55371,393,1
Villeray-Saint-Michel-Parc-Extension,45.55917,-73.60661,75,2
Villeray-Saint-Michel-Parc-Extension,45.54257,-73.63157,41,3
Le Plateau-Mont-Royal,45.53012,-73.59294,63,2
Ahuntsic-Cartierville,45.54634,-73.67725,31,6
Le Plateau-Mont-Royal,45.53446,-73.57966,16,1
Villeray-Saint-Michel-Parc-Extension,45.54135,-73.62382,150,4
Rosemont-La Petite-Patrie,45.53326,-73.61913,125,7
Ville-Marie,45.5365,-73.55272,70,4
Pierrefonds-Roxboro,45.5111,-73.80915,180,7
Ville-Marie,45.51509,-73.55792,130,1
Le Plateau-Mont-Royal,45.53037,-73.58344,80,3
Le Plateau-Mont-Royal,45.53191,-73.57402,31,1
Le Plateau-Mont-Royal,45.52965,-73.57791,132,4
Le Plateau-Mont-Royal,45.53442,-73.56816,65,4
Le Sud-Ouest,45.45972,-73.59748,13,7
Mercier-Hochelaga-Maisonneuve,45.5574,-73.53028,50,3
Saint-Léonard,45.57885,-73.607,97,2
Le Plateau-Mont-Royal,45.52314,-73.58246,20,5
Ville-Marie,45.50528,-73.55475,784,3
Le Plateau-Mont-Royal,45.52499,-73.57802,164,2
Le Plateau-Mont-Royal,45.52133,-73.5765,55,5
Le Plateau-Mont-Royal,45.51925,-73.57481,45,2
Rosemont-La Petite-Patrie,45.5345,-73.5981,84,1
Ville-Marie,45.51963,-73.55752,40,1
Ville-Marie,45.52886,-73.56115,20,1
Ville-Marie,45.51127,-73.5606,198,1
Ville-Marie,45.49143,-73.58055,33,1
Montréal-Nord,45.58105,-73.64453,35,5
Côte-des-Neiges-Notre-Dame-de-Grâce,45.48768,-73.62361,25,1
Le Sud-Ouest,45.48229,-73.56769,105,3
Le Plateau-Mont-Royal,45.53427,-73.58294,100,3
Rosemont-La Petite-Patrie,45.53401,-73.60995,40,4
Le Plateau-Mont-Royal,45.5077,-73.57569,35,1
Ville-Marie,45.49221,-73.57949,50,1
Villeray-Saint-Michel-Parc-Extension,45.5286,-73.62361,529,2
Mercier-Hochelaga-Maisonneuve,45.54797,-73.53512,20,1
Mercier-Hochelaga-Maisonneuve,45.55808,-73.53584,20,3
Ville-Marie,45.49233,-73.57649,100,3
Villeray-Saint-Michel-Parc-Extension,45.56308,-73.60972,103,2
Ville-Marie,45.51621,-73.56051,57,1
Le Plateau-Mont-Royal,45.52678,-73.58157,53,2
Le Plateau-Mont-Royal,45.5205,-73.5879,500,2
Le Plateau-Mont-Royal,45.52717,-73.59192,254,3
Ville-Marie,45.51035,-73.56167,130,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.46668,-73.64137,120,10
Le Sud-Ouest,45.47444,-73.58878,40,1
Le Plateau-Mont-Royal,45.52359,-73.58485,40,3
Le Plateau-Mont-Royal,45.51708,-73.56817,351,1
Le Plateau-Mont-Royal,45.51336,-73.57108,90,2
Mercier-Hochelaga-Maisonneuve,45.5558,-73.55036,214,3
Le Plateau-Mont-Royal,45.52979,-73.58991,55,1
Ville-Marie,45.50342,-73.55596,153,3
Ahuntsic-Cartierville,45.55867,-73.66056,80,7
Le Plateau-Mont-Royal,45.51846,-73.56878,23,7
Verdun,45.45638,-73.56645,120,2
Rosemont-La Petite-Patrie,45.53572,-73.60558,25,1
Rosemont-La Petite-Patrie,45.54017,-73.60806,61,3
Le Plateau-Mont-Royal,45.52078,-73.57358,461,1
Villeray-Saint-Michel-Parc-Extension,45.52944,-73.62046,30,2
Le Plateau-Mont-Royal,45.51311,-73.56953,100,7
Le Plateau-Mont-Royal,45.5308,-73.57237,127,14
Le Plateau-Mont-Royal,45.50786,-73.57165,191,2
Le Plateau-Mont-Royal,45.5244,-73.60689,200,1
Le Plateau-Mont-Royal,45.510063,-73.572289,628,2
Le Plateau-Mont-Royal,45.51925,-73.58363,130,14
Le Plateau-Mont-Royal,45.52401,-73.60502,230,4
Villeray-Saint-Michel-Parc-Extension,45.5484,-73.61216,50,2
Villeray-Saint-Michel-Parc-Extension,45.53333,-73.62217,90,5
Ville-Marie,45.53499,-73.55382,25,1
Le Plateau-Mont-Royal,45.53378,-73.56736,100,2
Le Plateau-Mont-Royal,45.53653,-73.57496,90,6
Ville-Marie,45.52802,-73.56373,116,3
Ahuntsic-Cartierville,45.57453,-73.65741,66,1
Ville-Marie,45.51475,-73.56522,35,3
Le Sud-Ouest,45.48415,-73.58028,100,7
Le Plateau-Mont-Royal,45.53162,-73.5723,225,2
Rosemont-La Petite-Patrie,45.5359,-73.59513,21,7
Outremont,45.52389,-73.60895,75,2
Rosemont-La Petite-Patrie,45.55655,-73.56303,210,5
Le Sud-Ouest,45.47222,-73.58729,100,7
Ville-Marie,45.52723,-73.56252,135,1
Ville-Marie,45.50248,-73.56792,75,1
Mont-Royal,45.52614,-73.63342,80,1
Ville-Marie,45.51807,-73.55804,110,2
Le Plateau-Mont-Royal,45.52359,-73.58485,31,2
Ville-Marie,45.50515,-73.55708,450,2
Rosemont-La Petite-Patrie,45.53378,-73.61213,121,2
Ville-Marie,45.51627,-73.56004,75,2
Rosemont-La Petite-Patrie,45.53795,-73.61426,60,2
Ville-Marie,45.50063,-73.56607,35,1
Rosemont-La Petite-Patrie,45.53162,-73.6076,229,4
Ville-Marie,45.51219,-73.55625,170,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.46992,-73.61444,48,2
Ville-Marie,45.53167,-73.55264,40,1
Le Plateau-Mont-Royal,45.52761,-73.57856,69,4
Le Plateau-Mont-Royal,45.52492,-73.59824,120,3
Le Plateau-Mont-Royal,45.51962,-73.57772,25,2
Le Plateau-Mont-Royal,45.51607,-73.57463,25,1
Le Plateau-Mont-Royal,45.52928,-73.56778,50,2
Le Sud-Ouest,45.49021,-73.55958,80,4
Westmount,45.4873,-73.58929,250,3
Ville-Marie,45.51104,-73.56915,390,3
Le Plateau-Mont-Royal,45.52896,-73.57486,20,7
Le Plateau-Mont-Royal,45.52168,-73.59099,20,1
Le Plateau-Mont-Royal,45.51802,-73.58025,65,2
Mercier-Hochelaga-Maisonneuve,45.55877,-73.53527,100,3
Le Plateau-Mont-Royal,45.51994,-73.58001,250,4
Outremont,45.52241,-73.61478,35,14
Le Plateau-Mont-Royal,45.52817,-73.58495,250,3
Le Sud-Ouest,45.47143,-73.58958,45,3
Ville-Marie,45.49336,-73.58115,49,1
Saint-Léonard,45.58264,-73.58362,272,2
Le Sud-Ouest,45.47075,-73.58976,125,3
Villeray-Saint-Michel-Parc-Extension,45.54936,-73.61473,33,4
Rosemont-La Petite-Patrie,45.52971,-73.60852,169,2
Le Plateau-Mont-Royal,45.51782,-73.59446,200,9
Le Plateau-Mont-Royal,45.51908,-73.57897,24,2
Villeray-Saint-Michel-Parc-Extension,45.54147,-73.62932,50,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.47861,-73.62811,150,2
Ville-Marie,45.49317,-73.58295,55,1
Le Plateau-Mont-Royal,45.51185,-73.57143,257,2
Le Plateau-Mont-Royal,45.5175,-73.57057,189,2
Rosemont-La Petite-Patrie,45.54077,-73.59939,140,7
Côte-des-Neiges-Notre-Dame-de-Grâce,45.48626,-73.62811,27,3
Ville-Marie,45.51434,-73.56366,65,1
Rosemont-La Petite-Patrie,45.56862,-73.55343,20,1
Le Plateau-Mont-Royal,45.50853,-73.57252,58,1
Le Plateau-Mont-Royal,45.53509,-73.57681,50,2
LaSalle,45.41695,-73.6409,203,14
Ville-Marie,45.4986,-73.55472,213,2
Le Plateau-Mont-Royal,45.51865,-73.58422,50,2
Le Plateau-Mont-Royal,45.51661,-73.59161,299,7
Ville-Marie,45.50632,-73.55296,200,2
Le Plateau-Mont-Royal,45.526,-73.60797,55,4
Le Plateau-Mont-Royal,45.52983,-73.57824,151,2
Rosemont-La Petite-Patrie,45.54847,-73.58057,120,10
Côte-des-Neiges-Notre-Dame-de-Grâce,45.50862,-73.62883,79,3
Ahuntsic-Cartierville,45.56369,-73.65225,94,5
Le Sud-Ouest,45.48052,-73.56835,61,1
Montréal-Nord,45.60152,-73.63162,45,2
Ahuntsic-Cartierville,45.56385,-73.65121,96,5
Ahuntsic-Cartierville,45.53267,-73.67809,42,1
Le Plateau-Mont-Royal,45.51361,-73.56993,80,1
Le Plateau-Mont-Royal,45.52155,-73.5773,175,2
Ville-Marie,45.52321,-73.55026,50,4
Le Sud-Ouest,45.48497,-73.57365,300,2
Le Sud-Ouest,45.47449,-73.56388,150,2
Le Plateau-Mont-Royal,45.51951,-73.5854,42,2
Ville-Marie,45.50636,-73.55361,200,2
Le Sud-Ouest,45.47635,-73.57282,107,14
Ville-Marie,45.508,-73.55285,200,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49912,-73.65264,77,1
Ville-Marie,45.5068,-73.55283,200,2
Rosemont-La Petite-Patrie,45.55697,-73.57095,30,2
Ville-Marie,45.49597,-73.57236,30,14
Ville-Marie,45.5165,-73.56041,79,2
Ahuntsic-Cartierville,45.54611,-73.63873,18,1
Ville-Marie,45.52392,-73.5596,45,1
Ville-Marie,45.50822,-73.55281,200,2
Outremont,45.52142,-73.60634,85,5
Le Plateau-Mont-Royal,45.5171,-73.57731,59,4
Ville-Marie,45.51388,-73.56271,40,2
Le Plateau-Mont-Royal,45.5304,-73.56584,20,4
Le Plateau-Mont-Royal,45.51755,-73.59185,29,5
Le Plateau-Mont-Royal,45.50778,-73.57638,53,2
Le Plateau-Mont-Royal,45.51917,-73.58517,28,2
Le Plateau-Mont-Royal,45.52104,-73.57704,183,1
Le Sud-Ouest,45.47663,-73.5839,66,1
Rosemont-La Petite-Patrie,45.53521,-73.61326,100,10
Ville-Marie,45.49458,-73.58258,100,2
Ville-Marie,45.5036,-73.56436,138,2
Ville-Marie,45.5292,-73.55957,60,2
Le Sud-Ouest,45.49719,-73.56096,160,1
Outremont,45.51922,-73.61269,310,3
Le Sud-Ouest,45.49009,-73.56042,119,1
Ville-Marie,45.50199,-73.5632,500,7
Mercier-Hochelaga-Maisonneuve,45.60294,-73.53206,35,1
Ville-Marie,45.503,-73.56244,81,1
Mercier-Hochelaga-Maisonneuve,45.53973,-73.5547,135,4
Rosemont-La Petite-Patrie,45.54833,-73.59053,165,3
Ville-Marie,45.4886,-73.58218,150,3
Villeray-Saint-Michel-Parc-Extension,45.52843,-73.63584,46,2
Rosemont-La Petite-Patrie,45.53534,-73.59098,79,1
Le Plateau-Mont-Royal,45.51656,-73.57904,175,2
Ville-Marie,45.51474,-73.56541,105,2
Le Plateau-Mont-Royal,45.52498,-73.58417,148,10
Anjou,45.5944,-73.55345,65,14
Côte-des-Neiges-Notre-Dame-de-Grâce,45.50305,-73.62931,25,4
Villeray-Saint-Michel-Parc-Extension,45.5598,-73.60104,80,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.50241,-73.62135,90,1
Le Plateau-Mont-Royal,45.52897,-73.57567,200,3
Ville-Marie,45.51068,-73.56318,176,1
Ville-Marie,45.50063,-73.57653,97,1
Mercier-Hochelaga-Maisonneuve,45.55607,-73.54043,95,4
Le Plateau-Mont-Royal,45.51984,-73.56701,160,3
Le Sud-Ouest,45.46495,-73.59208,308,2
Rosemont-La Petite-Patrie,45.57277,-73.5721,54,1
Le Plateau-Mont-Royal,45.53636,-73.57409,186,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.50432,-73.62839,25,4
Le Plateau-Mont-Royal,45.5256,-73.58362,38,4
Villeray-Saint-Michel-Parc-Extension,45.54296,-73.62564,64,1
Le Plateau-Mont-Royal,45.52713,-73.60333,75,2
Le Sud-Ouest,45.48643,-73.57895,30,1
Le Plateau-Mont-Royal,45.51708,-73.56817,316,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.48794,-73.62899,25,3
Villeray-Saint-Michel-Parc-Extension,45.53989,-73.61387,30,1
Ville-Marie,45.49554,-73.58142,175,1
Ahuntsic-Cartierville,45.56078,-73.66017,100,2
Rosemont-La Petite-Patrie,45.54231,-73.6075,50,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.48598,-73.62935,29,3
Villeray-Saint-Michel-Parc-Extension,45.53968,-73.62134,70,3
Ville-Marie,45.52739,-73.55571,60,1
Le Plateau-Mont-Royal,45.52179,-73.57478,88,7
Pierrefonds-Roxboro,45.50294,-73.8095,95,2
Le Plateau-Mont-Royal,45.51964,-73.58995,41,2
Le Plateau-Mont-Royal,45.530689,-73.568077,190,4
Le Plateau-Mont-Royal,45.52366,-73.60032,27,2
Le Plateau-Mont-Royal,45.53849,-73.56342,65,3
Ahuntsic-Cartierville,45.54866,-73.63686,80,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.48464,-73.63279,23,14
Ahuntsic-Cartierville,45.54045,-73.68787,50,1
Mercier-Hochelaga-Maisonneuve,45.6,-73.51585,120,4
Le Plateau-Mont-Royal,45.52508,-73.58255,357,2
Le Plateau-Mont-Royal,45.52467,-73.60346,68,3
Saint-Léonard,45.56939,-73.58725,40,7
Le Plateau-Mont-Royal,45.53629,-73.56967,45,3
Côte-des-Neiges-Notre-Dame-de-Grâce,45.48799,-73.62789,26,3
Mercier-Hochelaga-Maisonneuve,45.54086,-73.55675,42,4
Le Plateau-Mont-Royal,45.53534,-73.57422,150,7
Le Plateau-Mont-Royal,45.52839,-73.58876,60,6
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49854,-73.64165,58,5
Ville-Marie,45.49485,-73.5829,109,1
Le Plateau-Mont-Royal,45.52334,-73.60409,165,1
Le Plateau-Mont-Royal,45.52334,-73.60409,163,1
Mercier-Hochelaga-Maisonneuve,45.55243,-73.55134,45,2
Ville-Marie,45.51084,-73.56727,40,3
Le Plateau-Mont-Royal,45.52334,-73.60409,469,1
Mercier-Hochelaga-Maisonneuve,45.55036,-73.53623,45,1
Le Plateau-Mont-Royal,45.52334,-73.60409,153,1
Le Plateau-Mont-Royal,45.52334,-73.60409,157,1
Mercier-Hochelaga-Maisonneuve,45.55027,-73.53616,43,1
Le Plateau-Mont-Royal,45.52846,-73.57866,128,4
Rosemont-La Petite-Patrie,45.55317,-73.57225,35,2
Le Plateau-Mont-Royal,45.52334,-73.60409,156,1
Le Plateau-Mont-Royal,45.53546,-73.5813,70,10
Le Plateau-Mont-Royal,45.52334,-73.60409,259,1
Mercier-Hochelaga-Maisonneuve,45.55036,-73.53623,55,1
Le Plateau-Mont-Royal,45.52334,-73.60409,263,1
Le Plateau-Mont-Royal,45.52079,-73.60141,92,5
Mercier-Hochelaga-Maisonneuve,45.55036,-73.53623,47,1
Le Plateau-Mont-Royal,45.53685,-73.57325,18,10
Le Plateau-Mont-Royal,45.52334,-73.60409,317,1
Ville-Marie,45.51479,-73.56318,110,1
Le Plateau-Mont-Royal,45.52334,-73.60409,268,1
Le Plateau-Mont-Royal,45.52334,-73.60409,329,1
Le Plateau-Mont-Royal,45.51998,-73.59965,73,2
Le Plateau-Mont-Royal,45.53451,-73.58863,220,7
Le Plateau-Mont-Royal,45.52541,-73.60652,37,2
Anjou,45.5981,-73.55589,150,3
Ville-Marie,45.49182,-73.58287,85,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49413,-73.60864,100,2
Pierrefonds-Roxboro,45.50803,-73.82247,80,7
Ville-Marie,45.51448,-73.56502,30,2
Ville-Marie,45.50739,-73.56746,95,1
Le Sud-Ouest,45.48102,-73.56719,149,1
Le Plateau-Mont-Royal,45.52457,-73.60662,165,4
Le Plateau-Mont-Royal,45.52421,-73.58054,164,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.50496,-73.62417,50,1
Ville-Marie,45.50311,-73.55739,200,3
Le Sud-Ouest,45.4752,-73.59424,70,1
Le Plateau-Mont-Royal,45.5175,-73.57884,79,3
Ville-Marie,45.50882,-73.55273,98,4
Anjou,45.61183,-73.55413,89,1
Le Plateau-Mont-Royal,45.52317,-73.57008,60,7
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49493,-73.6079,35,5
Le Plateau-Mont-Royal,45.50841,-73.57247,26,1
Ville-Marie,45.52855,-73.55597,29,2
Le Plateau-Mont-Royal,45.52473,-73.58442,29,10
Rosemont-La Petite-Patrie,45.57544,-73.56938,30,1
Le Plateau-Mont-Royal,45.52391,-73.58666,62,4
Côte-des-Neiges-Notre-Dame-de-Grâce,45.4762,-73.60324,140,2
Rosemont-La Petite-Patrie,45.5375,-73.61327,150,6
Ville-Marie,45.51957,-73.56471,85,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.47701,-73.62106,32,1
Ville-Marie,45.50083,-73.55695,189,2
Le Plateau-Mont-Royal,45.53544,-73.57628,90,2
Le Plateau-Mont-Royal,45.53235,-73.58197,86,3
Ville-Marie,45.5121,-73.55932,95,1
Le Plateau-Mont-Royal,45.51768,-73.57049,100,6
Rosemont-La Petite-Patrie,45.55755,-73.56677,300,7
Ahuntsic-Cartierville,45.558083,-73.669693,130,4
Rosemont-La Petite-Patrie,45.53417,-73.60278,90,3
Ville-Marie,45.51317,-73.56003,110,1
Le Plateau-Mont-Royal,45.52334,-73.60409,274,1
Côte-Saint-Luc,45.47364,-73.64732,28,1
Le Plateau-Mont-Royal,45.51516,-73.57601,149,1
Villeray-Saint-Michel-Parc-Extension,45.54244,-73.61818,72,7
Le Plateau-Mont-Royal,45.52181,-73.60013,281,2
Ahuntsic-Cartierville,45.55116,-73.65073,103,2
Le Plateau-Mont-Royal,45.52447,-73.57998,225,3
Ville-Marie,45.50347,-73.57857,225,8
Le Plateau-Mont-Royal,45.51288,-73.57247,75,2
Ville-Marie,45.51099,-73.56848,90,1
Ville-Marie,45.52285,-73.54993,70,2
Le Plateau-Mont-Royal,45.52127,-73.57706,119,1
Ville-Marie,45.50553,-73.56325,385,2
Le Plateau-Mont-Royal,45.53259,-73.56329,40,1
Le Plateau-Mont-Royal,45.51434,-73.57407,90,2
Mercier-Hochelaga-Maisonneuve,45.54509,-73.5529,149,4
Le Sud-Ouest,45.46486,-73.59123,293,2
Ville-Marie,45.51036,-73.5601,150,2
Villeray-Saint-Michel-Parc-Extension,45.5429,-73.63334,55,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49503,-73.60924,100,2
Pointe-Claire,45.45136,-73.79644,399,1
Le Plateau-Mont-Royal,45.52913,-73.59245,60,1
Le Sud-Ouest,45.49121,-73.5564,180,2
Le Plateau-Mont-Royal,45.53388,-73.56371,40,2
Le Plateau-Mont-Royal,45.52421,-73.58054,300,1
Rosemont-La Petite-Patrie,45.53182,-73.60739,55,2
Ville-Marie,45.52543,-73.55634,90,1
Villeray-Saint-Michel-Parc-Extension,45.55681,-73.603,136,5
Le Plateau-Mont-Royal,45.52463,-73.59047,125,1
Villeray-Saint-Michel-Parc-Extension,45.53789,-73.62388,47,7
Le Plateau-Mont-Royal,45.52334,-73.60409,449,1
Le Plateau-Mont-Royal,45.52018,-73.57747,125,2
Le Plateau-Mont-Royal,45.51815,-73.56873,795,1
Villeray-Saint-Michel-Parc-Extension,45.55376,-73.60845,61,6
Le Plateau-Mont-Royal,45.52334,-73.60409,174,1
Ville-Marie,45.52539,-73.55804,89,2
Ville-Marie,45.51807,-73.55774,70,7
Le Plateau-Mont-Royal,45.53497,-73.56979,34,6
Côte-des-Neiges-Notre-Dame-de-Grâce,45.46882,-73.61099,30,1
Ville-Marie,45.51412,-73.56614,159,3
LaSalle,45.43377,-73.6278,74,1
Ville-Marie,45.49476,-73.56915,75,1
Rosemont-La Petite-Patrie,45.52824,-73.61271,100,4
Rosemont-La Petite-Patrie,45.55524,-73.59265,114,3
Rosemont-La Petite-Patrie,45.55671,-73.57316,69,2
Le Plateau-Mont-Royal,45.5081,-73.57532,40,3
Lachine,45.4382,-73.66966,25,1
Ville-Marie,45.50769,-73.56964,211,4
Ville-Marie,45.52319,-73.552,119,2
Outremont,45.52331,-73.6087,300,1
Pierrefonds-Roxboro,45.4963,-73.84454,216,2
L'Île-Bizard-Sainte-Geneviève,45.49257,-73.92489,557,2
Ville-Marie,45.52197,-73.55295,66,1
Le Plateau-Mont-Royal,45.53385,-73.58742,70,6
Le Plateau-Mont-Royal,45.52228,-73.5841,70,4
Le Plateau-Mont-Royal,45.52049,-73.58321,100,2
Ville-Marie,45.49291,-73.58127,250,3
Le Plateau-Mont-Royal,45.52671,-73.57562,110,1
Ville-Marie,45.50357,-73.56241,199,2
Villeray-Saint-Michel-Parc-Extension,45.5516,-73.61583,100,1
Le Plateau-Mont-Royal,45.53099,-73.57936,225,2
Mercier-Hochelaga-Maisonneuve,45.54677,-73.54956,75,2
Ville-Marie,45.49225,-73.57713,90,7
Le Plateau-Mont-Royal,45.52497,-73.60603,70,9
Rosemont-La Petite-Patrie,45.53878,-73.60087,26,2
Le Plateau-Mont-Royal,45.52706,-73.57366,80,2
Ahuntsic-Cartierville,45.54427,-73.6702,150,7
Le Plateau-Mont-Royal,45.53406,-73.57983,145,2
Ville-Marie,45.52822,-73.55049,120,6
LaSalle,45.43335,-73.58969,225,4
Le Plateau-Mont-Royal,45.5183,-73.57829,30,1
Le Plateau-Mont-Royal,45.51133,-73.5704,84,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49064,-73.63202,88,3
Ville-Marie,45.50277,-73.57912,80,2
Ville-Marie,45.52991,-73.5539,59,1
Rosemont-La Petite-Patrie,45.54629,-73.59509,120,7
Le Plateau-Mont-Royal,45.52195,-73.60073,287,2
Le Plateau-Mont-Royal,45.50857,-73.57718,50,2
Ville-Marie,45.52958,-73.55203,59,1
Rosemont-La Petite-Patrie,45.54401,-73.5787,50,1
Le Plateau-Mont-Royal,45.52467,-73.60346,68,3
Le Plateau-Mont-Royal,45.50973,-73.57165,81,1
Ville-Marie,45.51094,-73.55229,200,1
Ahuntsic-Cartierville,45.54686,-73.66548,183,5
Mercier-Hochelaga-Maisonneuve,45.55735,-73.53061,99,2
Ville-Marie,45.49264,-73.58455,70,2
Ville-Marie,45.49676,-73.5856,75,1
Le Plateau-Mont-Royal,45.5207,-73.58086,95,1
Rosemont-La Petite-Patrie,45.54296,-73.59862,55,5
Saint-Laurent,45.51022,-73.68492,50,2
Mercier-Hochelaga-Maisonneuve,45.6009,-73.52073,115,12
Rosemont-La Petite-Patrie,45.52864,-73.60698,40,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49635,-73.60969,75,1
Côte-des-Neiges-Notre-Dame-de-Grâce,45.4979,-73.64877,60,1
Villeray-Saint-Michel-Parc-Extension,45.5445,-73.63533,60,2
Rosemont-La Petite-Patrie,45.54743,-73.57698,13,1
Le Plateau-Mont-Royal,45.50863,-73.57456,45,3
Le Plateau-Mont-Royal,45.52515,-73.58375,55,2
Le Plateau-Mont-Royal,45.52153,-73.58977,30,1
Mercier-Hochelaga-Maisonneuve,45.5515,-73.53887,115,1
Le Sud-Ouest,45.49499,-73.56023,113,1
Le Plateau-Mont-Royal,45.51281,-73.57448,150,2
Lachine,45.43876,-73.69577,65,3
Le Plateau-Mont-Royal,45.51108,-73.57579,63,1
Villeray-Saint-Michel-Parc-Extension,45.53978,-73.61491,60,2
Le Plateau-Mont-Royal,45.53614,-73.58123,45,2
Ville-Marie,45.49497,-73.58196,110,4
Verdun,45.46328,-73.57456,350,1
Villeray-Saint-Michel-Parc-Extension,45.53923,-73.62632,280,2
Le Sud-Ouest,45.48362,-73.56171,115,2
Mercier-Hochelaga-Maisonneuve,45.57239,-73.54175,20,1
Villeray-Saint-Michel-Parc-Extension,45.56435,-73.59325,150,2
Mercier-Hochelaga-Maisonneuve,45.55632,-73.52941,400,2
Le Plateau-Mont-Royal,45.52187,-73.56959,40,1
Ville-Marie,45.52942,-73.54913,130,5
Villeray-Saint-Michel-Parc-Extension,45.54853,-73.62878,38,2
Ville-Marie,45.49139,-73.5789,130,1
Le Sud-Ouest,45.45346,-73.58557,68,2
Le Plateau-Mont-Royal,45.52066,-73.58131,145,3
Le Sud-Ouest,45.44813,-73.5912,80,2
L'Île-Bizard-Sainte-Geneviève,45.51705,-73.87347,92,3
Lachine,45.43975,-73.68109,45,1
Lachine,45.43176,-73.67111,35,1
Ahuntsic-Cartierville,45.53458,-73.70897,60,1
Le Sud-Ouest,45.48391,-73.56287,60,2
Le Plateau-Mont-Royal,45.52721,-73.58757,50,2
LaSalle,45.41769,-73.64084,103,10
Villeray-Saint-Michel-Parc-Extension,45.54186,-73.63053,105,2
Dorval,45.4409,-73.76639,117,1
Ville-Marie,45.5202,-73.55904,250,2
Le Plateau-Mont-Royal,45.53415,-73.56677,254,2
Outremont,45.50666,-73.61685,25,2
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49433,-73.61328,64,12
Le Plateau-Mont-Royal,45.52788,-73.57727,493,2
Mercier-Hochelaga-Maisonneuve,45.54917,-73.53589,49,1
Le Plateau-Mont-Royal,45.52449,-73.58809,75,3
Côte-des-Neiges-Notre-Dame-de-Grâce,45.49036,-73.62566,35,14
Ville-Marie,45.53315,-73.56147,45,1
Villeray-Saint-Michel-Parc-Extension,45.53566,-73.62024,75,4
Le Plateau-Mont-Royal,45.50866,-73.57371,120,2
Rosemont-La Petite-Patrie,45.53968,-73.61141,126,1
