id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
345182,Downtown spacious room,1020994,Melanie,,Le Sud-Ouest,45.49019,-73.56581,Private room,29,30,2,2022-10-10,0.23,7,365,2,
756784,"Get Festival-Ready at a Modern, Minimalist Loft",3984292,Yoann & Markus,,Ville-Marie,45.5202,-73.56335,Entire home/apt,150,28,66,2022-10-31,0.57,1,117,10,306072
1223837,Modern condo near Mont-Royal metro,6675383,Marc-André,,Le Plateau-Mont-Royal,45.52551,-73.58954,Entire home/apt,140,80,17,2022-08-17,0.15,1,0,2,
353210,Small room in a wonderful house,1789044,Colin&Özge,,Mercier-Hochelaga-Maisonneuve,45.55646,-73.53311,Private room,32,31,26,2022-08-31,0.21,2,169,2,
759062,Walk to Museums from an Airy Loft Apartment in Old Montreal,1444940,Matthew,,Ville-Marie,45.50188,-73.5557,Entire home/apt,188,3,339,2022-11-28,2.80,1,65,33,
366300,Beautiful LOFT in the Plateau MTL,1849455,Jackie,,Le Plateau-Mont-Royal,45.51783,-73.58198,Entire home/apt,220,365,15,2017-07-04,0.12,1,364,0,
759953,Bright and sunny family house,3517393,Hélène & Simon,,Ahuntsic-Cartierville,45.54117,-73.67114,Entire home/apt,150,31,1,2015-01-01,0.01,1,0,0,
1231516,Chambre pour étudiant/e VILERAY,6553886,Nathalie,,Villeray-Saint-Michel-Parc-Extension,45.54403,-73.63151,Private room,22,28,2,2022-08-28,0.02,2,1,1,
380222,Like home in NDG! Monthly rental,1908104,Josée,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46567,-73.61991,Entire home/apt,100,31,6,2022-05-27,0.05,1,251,1,
1232374,"Central, Modern & Bright with Backyard Oasis!",6720816,Amy,,Le Plateau-Mont-Royal,45.51334,-73.56983,Entire home/apt,167,30,115,2022-07-14,1.00,3,133,1,
387052,"Classic Plateau, ideal location, all inclusive",1300334,Dan,,Le Plateau-Mont-Royal,45.53103,-73.57404,Entire home/apt,45,240,26,2022-08-16,0.20,5,207,1,
760254,SPECTACULAR DOWNTOWN LUXURY CONDO,3858974,Carlos,,Westmount,45.48932,-73.58853,Entire home/apt,3293,1,3,2015-05-24,0.03,1,364,0,
397489,Montreal downtown condo.,1980685,Chad,,Le Sud-Ouest,45.4888,-73.57092,Entire home/apt,149,31,25,2021-02-01,0.20,2,227,0,
767635,Long Term Rental Only-Luxury Furnished Exec. Suite,2047342,Nadia,,Le Sud-Ouest,45.49452,-73.56033,Entire home/apt,80,183,4,2018-01-03,0.03,1,364,0,
1236108,House 3 bedrooms Le Plateau,6672864,Guy,,Le Plateau-Mont-Royal,45.51253,-73.57,Entire home/apt,103,32,5,2018-05-31,0.04,2,0,0,
1238669,Vacation in Montreal,6553886,Nathalie,,Villeray-Saint-Michel-Parc-Extension,45.54762,-73.63594,Entire home/apt,75,30,39,2020-03-14,0.59,2,259,0,
411826,Two story condo in the Plateau,2049921,Vlad,,Le Plateau-Mont-Royal,45.53484,-73.5841,Entire home/apt,140,2,0,,,1,0,0,
1242755,"Le Plateau studio 1 Br, Ba, Kit",6672864,Guy,,Le Plateau-Mont-Royal,45.51164,-73.57001,Entire home/apt,36,32,9,2020-11-30,0.10,2,0,0,
416010,Apt central et lumineux (4) (Long terme),702508,Andréane,,Rosemont-La Petite-Patrie,45.5519,-73.57544,Entire home/apt,45,60,35,2022-07-24,0.27,2,118,2,
1246177,Splendid townhouse heart of Plateau,6790831,Jean,,Le Plateau-Mont-Royal,45.53406,-73.57355,Entire home/apt,345,30,254,2022-10-02,2.19,1,179,4,
418104,Charming studio in old-Rosemont,2077991,Janique And Frederic,,Rosemont-La Petite-Patrie,45.54702,-73.57514,Entire home/apt,75,32,394,2022-10-03,3.04,1,176,5,
767978,2 Bedrooms Rosemont close to Subway,4044343,Marie-Josée,,Rosemont-La Petite-Patrie,45.55299,-73.59536,Entire home/apt,55,50,10,2021-08-14,0.11,1,215,0,
425582,Montreal for family Monthly only!,1775783,Corinne,,Le Plateau-Mont-Royal,45.53812,-73.56037,Entire home/apt,66,32,12,2022-11-20,0.09,1,198,1,
781216,Beautiful Condo in old Montreal,4111978,Cecilia,,Ville-Marie,45.50342,-73.55668,Entire home/apt,58,90,29,2019-12-22,0.25,1,349,0,
1280002,Country home in Montreal,522897,Caroline,,Rosemont-La Petite-Patrie,45.53711,-73.59807,Entire home/apt,92,6,49,2018-09-07,0.43,1,75,0,
426532,Le Bruxelles - CHIC apt near metro: parking &patio,1016614,Home In Montreal,,Verdun,45.46853,-73.57173,Entire home/apt,112,90,12,2022-04-18,0.09,12,199,1,
792045,2 bdrm Condo near shops and subway,4172579,Gabriel,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47652,-73.62328,Entire home/apt,110,3,45,2018-08-25,0.37,2,65,0,
453936,"Luminous LOFT, Calm and Spacious",1904354,Serge,,Le Plateau-Mont-Royal,45.51614,-73.581,Entire home/apt,100,3,315,2022-12-10,2.45,1,196,40,249454
476730,Superb apartment with all comfort | 3BDR | Parking,2363064,Eloy & Julie,,Rosemont-La Petite-Patrie,45.54478,-73.60849,Entire home/apt,90,31,47,2019-08-14,0.37,1,0,0,
803214,Ideal house for family and friends,4227401,Marc,,Le Sud-Ouest,45.45187,-73.589,Entire home/apt,530,3,5,2019-08-11,0.04,1,0,0,
815265,2 bedrooms executive suite downtown Montreal - 475,387422,Service,,Ville-Marie,45.49238,-73.57625,Entire home/apt,112,30,3,2022-10-02,0.03,24,365,1,
1280861,Appartement 4 1/2 sur le Plateau,6969564,Pierre,,Le Plateau-Mont-Royal,45.52949,-73.58533,Entire home/apt,71,15,0,,,1,0,0,
481023,Loft-like Apartment & Rooftop Views,1149654,Jessica,,Le Plateau-Mont-Royal,45.52428,-73.58825,Entire home/apt,252,32,15,2019-08-08,0.12,2,317,0,
1296772,2 steps from JeanTalonSubway&Market,2148392,Vicente,,Villeray-Saint-Michel-Parc-Extension,45.53941,-73.61949,Entire home/apt,72,32,29,2022-10-06,0.25,1,60,5,
487610,Nice room in the heart of Montreal,2170500,Cecel,,Le Plateau-Mont-Royal,45.51272,-73.57613,Private room,27,31,20,2020-03-28,0.16,1,204,0,
1297968,Appartement au cœur de Montréal,6988740,France,,Ville-Marie,45.5215,-73.55805,Private room,70,2,0,,,1,0,0,
833598,** Modern loft-apartment **,1703886,Albane & Alex,,Mercier-Hochelaga-Maisonneuve,45.5461,-73.54263,Entire home/apt,100,14,9,2022-09-30,0.16,1,74,4,
499726,Superb loft / perfect location,2466247,Richard,,Rosemont-La Petite-Patrie,45.53626,-73.60295,Entire home/apt,165,30,9,2022-01-21,0.07,1,0,1,
839318,"Comfortable, fully equipped apartment in Montreal",4384589,Charles,,Rosemont-La Petite-Patrie,45.54934,-73.58532,Entire home/apt,125,31,29,2022-06-07,0.25,1,343,4,
839334,"Repos & Manna Downtown Montreal,  Rm #1, sleeps 3",3850638,Tony,,Le Sud-Ouest,45.48699,-73.5735,Private room,203,2,0,,,2,0,0,221373
1320736,Very charming apt plateau - Park,4641329,Pierrette,,Le Plateau-Mont-Royal,45.53434,-73.58697,Entire home/apt,150,31,43,2022-12-11,0.38,4,303,6,
1331571,Cozy & bright apartment in the Plateau Mont-Royal,38016,Philippe,,Le Plateau-Mont-Royal,45.53086,-73.57776,Entire home/apt,119,3,12,2022-08-13,0.10,1,62,3,307397
1331679,Large 214 square foot room with 2 bicycles,7223348,Jason,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49181,-73.6294,Private room,33,32,85,2022-08-20,0.75,11,0,3,
500701,Amazing loft in Montreal downtown,2470535,Valerie,,Le Sud-Ouest,45.48004,-73.58113,Entire home/apt,415,2,294,2022-11-21,2.33,1,303,41,
1332621,Downtown unique Studio apartment,3548411,CASA Heidi,,Ville-Marie,45.49981,-73.58183,Entire home/apt,95,30,31,2020-10-30,0.27,4,230,0,
1339165,The Villeroise room,7218739,Yan,,Villeray-Saint-Michel-Parc-Extension,45.54207,-73.61947,Private room,50,2,130,2022-12-05,1.15,2,309,29,
1351673,IL Destino: Original Tourist apt! - CITQ 186830,2462509,Marisol,,Rosemont-La Petite-Patrie,45.53389,-73.60831,Entire home/apt,90,28,121,2022-09-15,1.19,1,130,18,
840426,HOME IN THE HEART OF THE PLATEAU,3382340,Yanic,,Le Plateau-Mont-Royal,45.52073,-73.5807,Entire home/apt,155,60,0,,,1,106,0,
842128,A spacious apt in Downtown Montreal,4393679,Animesh,,Ville-Marie,45.49272,-73.56501,Entire home/apt,500,60,0,,,1,0,0,
511509,Prime Location in Old Montreal - 2 floors,2519666,Andrew,,Ville-Marie,45.50922,-73.5519,Entire home/apt,97,2,253,2022-11-21,1.98,1,281,63,
844269,Amazing Loft in the Old Montreal,2441890,Alain,,Ville-Marie,45.50484,-73.55483,Entire home/apt,135,30,74,2019-02-25,0.64,1,89,0,
847794,Skylit Loft in Old Montreal,1176600,Alex,,Ville-Marie,45.50602,-73.55536,Entire home/apt,165,1,644,2022-11-27,5.56,1,323,87,
854388,"2-bdr - furnished, heated & private garden",4462156,Florence Et France,,Le Sud-Ouest,45.44955,-73.59633,Entire home/apt,90,32,1,2016-07-31,0.01,9,289,0,
856136,REALLY NICE ROOM IN ROSEMONT AREA,3176181,Pierre-Marc,,Rosemont-La Petite-Patrie,45.54706,-73.59011,Private room,48,1,4,2022-11-26,1.05,2,355,4,
857679,room,4486531,Adel,,Villeray-Saint-Michel-Parc-Extension,45.54376,-73.61496,Private room,134,1,0,,,1,0,0,
1356685,Apt lumineux 3min du métro Joliette,7314872,Jerome,,Mercier-Hochelaga-Maisonneuve,45.54905,-73.55214,Entire home/apt,500,4,16,2017-10-11,0.14,1,0,0,
1367805,Small sunny room /w private balcony + 2 bicycles,7223348,Jason,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49185,-73.62946,Private room,24,32,131,2022-09-30,1.15,11,154,1,
1374884,Beautiful garden on the Plateau,7450062,Julie,,Le Plateau-Mont-Royal,45.53625,-73.58638,Entire home/apt,223,4,11,2022-10-11,0.10,1,42,4,310426
1377713,Downtown MTL 3 bedrooms apartment + Parking,1722633,Antonie,,Ville-Marie,45.51244,-73.56744,Entire home/apt,145,2,606,2022-11-20,5.29,1,283,51,299969
513546,High end loft downtown/old Montreal,2529811,Kim And Sam,,Ville-Marie,45.50434,-73.56264,Entire home/apt,181,24,376,2022-11-13,2.94,5,214,11,
1386010,"SUNNY LOFT OLD MTL, GARAGE !!!",2747436,Ariane-Li,,Ville-Marie,45.49912,-73.55432,Entire home/apt,80,365,36,2022-06-30,0.32,1,136,1,
1386102,DOWNTOWN_SUMMER-FALL MONTHLY,7499563,Marie,,Ville-Marie,45.51928,-73.56336,Entire home/apt,100,30,11,2022-07-02,0.11,1,197,1,
1396861,5mins from subway station & waterfront !,6991943,Christine,,Verdun,45.4561,-73.57337,Entire home/apt,237,2,2,2022-09-04,0.33,1,42,2,
1426712,Charmant appartement/deux étages/terrasse/AC,7673547,Patrick,,Rosemont-La Petite-Patrie,45.55028,-73.58097,Entire home/apt,75,31,28,2022-10-12,0.25,1,231,3,
858051,"1800 SQ.FT, 4 BEDROOMS, 2 BATHROOMS",4489286,Ibrahim,,Verdun,45.45032,-73.56707,Entire home/apt,309,7,34,2022-11-26,0.29,2,349,2,1169743656
865853,Fully renovated apt Rosemont Petite Patrie,1155194,Céline&François,,Rosemont-La Petite-Patrie,45.53931,-73.59157,Entire home/apt,173,32,201,2022-09-04,1.69,1,199,3,
516497,Nice 3 1/2 apt in Montreal!,2542820,Geneviève,,Rosemont-La Petite-Patrie,45.54745,-73.57901,Entire home/apt,50,30,11,2019-08-06,0.10,1,0,0,
866133,"Super! Feel lucky? Fast ""réponse""",4296239,Lynne,,Mercier-Hochelaga-Maisonneuve,45.55621,-73.53948,Private room,86,2,91,2019-08-25,0.76,1,0,0,
869558,Le Boston - Cheap & Charming apt (near OLD MTL),1016614,Home In Montreal,,Le Sud-Ouest,45.47984,-73.55837,Entire home/apt,74,90,27,2017-04-30,0.23,12,0,0,
875315,6 minutes à pieds du marché J-Talon,4621118,Josée,,Villeray-Saint-Michel-Parc-Extension,45.54245,-73.61908,Entire home/apt,100,30,20,2022-10-17,0.25,3,117,5,
1431430,"Rustic Beams and Bricks at a Charming, Industrial-Era Loft",7685881,Pat,,Ville-Marie,45.49935,-73.5558,Entire home/apt,346,3,137,2022-10-28,1.20,5,55,31,
1447970,Chic apt in the heart of Montréal,1213588,Hugues,,Le Plateau-Mont-Royal,45.51585,-73.57393,Entire home/apt,125,30,19,2022-08-20,0.17,1,256,1,
1496530,"Entire 2 bedrm balcony, FREE PARKING  Wifi 4 pers+",7983086,Amir,,Le Sud-Ouest,45.47317,-73.58849,Entire home/apt,179,32,5,2016-07-31,0.04,18,173,0,
1458435,Appartement à Louer À Montréal,6242955,Yan,,Villeray-Saint-Michel-Parc-Extension,45.55887,-73.60963,Entire home/apt,109,2,144,2022-11-01,1.41,1,362,13,303664
1462416,"Nice bedroom, sunny appartment.",7837525,Touria,,Ville-Marie,45.52379,-73.5553,Private room,81,2,30,2022-08-03,0.27,2,266,2,
878292,Sympathique Condo parc LAURIER plateau trendy,4641329,Pierrette,,Le Plateau-Mont-Royal,45.53302,-73.58786,Entire home/apt,91,31,11,2022-12-11,0.11,4,322,2,
878412,Montreal Downtown- great location,1020994,Melanie,,Le Sud-Ouest,45.49072,-73.56627,Private room,50,30,6,2017-07-23,0.05,7,365,0,
889347,FURNISHED STUDIO FOR TWO VERY NEAR METRO; DALI,4718435,Pierre,,Rosemont-La Petite-Patrie,45.53421,-73.60252,Entire home/apt,90,5,79,2022-12-12,0.66,4,228,19,266641
890444,Charming spot in Montreal,4700215,Valérie,,Mercier-Hochelaga-Maisonneuve,45.5578,-73.53967,Entire home/apt,94,2,82,2022-12-11,0.74,1,284,6,263141
1496979,Cozy apt facing Park Laurier,4641329,Pierrette,,Le Plateau-Mont-Royal,45.53096,-73.58513,Entire home/apt,150,31,18,2022-11-30,0.16,4,346,3,
2403423,"Sherbrooke Charming, Quiet & Bright",3271492,Laurance,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.51505,-73.62383,Private room,103,7,1,2018-09-04,0.02,1,365,0,
2406716,Maison métro Jean-Talon - 32 nuits et +,2983465,Marie,,Rosemont-La Petite-Patrie,45.53981,-73.6126,Entire home/apt,105,32,46,2022-08-19,0.44,1,0,1,
1473849,Grand Duplex Boheme hyper central,3660851,Ted,,Ville-Marie,45.51666,-73.55944,Entire home/apt,300,4,1,2022-11-23,1,2,27,1,311365
1501912,Huge Room With its own Bathroom!,8024983,Julie (Habitats Julie Et David),,Rosemont-La Petite-Patrie,45.53921,-73.60777,Private room,78,1,547,2022-11-25,5.75,6,349,67,286775
2407187,Terrace Saint-Hubert,12305151,Nicolas,,Le Plateau-Mont-Royal,45.52702,-73.58339,Entire home/apt,497,2,44,2022-12-03,0.48,1,343,16,304615
1502401,Cœur de HOMA,2369940,Sylvie Et Robert,,Mercier-Hochelaga-Maisonneuve,45.5461,-73.54768,Entire home/apt,45,365,6,2020-06-28,0.06,1,10,0,
2409039,Le Ryan-Charming Old Montreal loft,12313361,Audrey,,Ville-Marie,45.50134,-73.55639,Entire home/apt,150,180,21,2017-06-30,0.20,1,365,0,
3315870,Large beautiful sunny apartment.,16741860,Trine,,Outremont,45.52098,-73.60877,Private room,75,2,1,2015-08-07,0.01,1,10,0,
1532800,Charmant Rdc avec jardin face parc,4641329,Pierrette,,Le Plateau-Mont-Royal,45.5362,-73.58311,Entire home/apt,250,7,32,2022-10-16,0.31,4,358,9,307396
1538238,Superbe Rez-de-Chaussée sur le plateau 3 chambres,8201576,Pascal,,Le Plateau-Mont-Royal,45.52145,-73.57727,Entire home/apt,125,4,1,2022-06-23,0.17,1,65,1,
3350394,2BR Plateau Apartment 2 steps to metro,16906156,Liat,,Le Plateau-Mont-Royal,45.51863,-73.56871,Entire home/apt,115,32,11,2021-05-01,0.14,2,198,0,
2413434,Charming and Spacious Duplex,9422280,Lilibeth,,Anjou,45.59586,-73.548,Entire home/apt,92,30,166,2022-11-02,1.57,1,365,14,
2415062,Luxury 2 bedrooms in the Plateau,12344579,Freddy,,Le Plateau-Mont-Royal,45.52952,-73.57389,Entire home/apt,100,30,15,2019-09-30,0.15,1,187,0,
1544844,L'inoubliable ,8232632,Luz,,Villeray-Saint-Michel-Parc-Extension,45.56489,-73.59731,Entire home/apt,38,32,223,2022-07-21,1.97,1,243,2,
3359018,Spacieux logement sur le Plateau,6014273,Marie Marthe,,Le Plateau-Mont-Royal,45.5342,-73.57388,Entire home/apt,236,7,90,2022-07-08,0.88,1,82,4,
1546629,Amazing loft downtown Montreal,4284682,Pierre-Luc,,Ville-Marie,45.52404022216797,-73.55719757080078,Entire home/apt,175,5,39,2017-08-27,0.35,1,82,0,
3369866,"Espace et calme au coeur du Plateau / Spacious and bright, heart of Plateau",1016614,Home In Montreal,,Le Plateau-Mont-Royal,45.53371,-73.57497,Entire home/apt,218,2,203,2022-12-11,1.97,12,232,31,275601
2426058,Stylish apart for 2 to 4 in Mile- End -Min 1 month,8796008,Petit Séjour,,Le Plateau-Mont-Royal,45.52325,-73.59824,Entire home/apt,200,21,50,2022-09-06,0.49,4,213,4,
1554643,15 min. Montreal airport. Water,7038328,Lissa,,Lachine,45.43079,-73.67173,Entire home/apt,75,32,40,2021-01-02,0.35,2,105,0,
2434936,Luxury Condo with indoor parking!,12445293,Jamil,,Rosemont-La Petite-Patrie,45.5356,-73.59313,Entire home/apt,90,180,4,2015-12-09,0.04,1,364,0,
2460213,Artsy Plateau Apartment with Patio,3998914,Brad & Dan,,Le Plateau-Mont-Royal,45.51998,-73.57326,Entire home/apt,100,2,629,2022-12-11,5.96,3,38,73,281282
3370604,ARTY INDUSTRIAL LOFT,17005296,Nathalie,,Ville-Marie,45.50409,-73.5643,Entire home/apt,650,1,22,2022-11-15,0.22,6,42,7,
3379311,Little house! Near metro / l'UdeM / all services,17047853,Daniela,,Villeray-Saint-Michel-Parc-Extension,45.52789,-73.62753,Private room,21,28,7,2020-03-31,0.07,9,228,0,
1555580,"Beautiful apartment, room for rent.",6841780,Thomas,,Le Sud-Ouest,45.48172,-73.56808,Private room,100,3,38,2022-10-17,0.34,1,346,14,
3382619,COOL INDUSTRIAL LOFT,17005296,Nathalie,,Ville-Marie,45.50336,-73.56415,Entire home/apt,325,31,11,2022-11-04,0.11,6,342,4,
2481764,Charming and central apartment,12696106,Sudhir,,Le Plateau-Mont-Royal,45.51581,-73.58055,Entire home/apt,67,31,79,2022-08-28,0.75,2,43,3,
2514605,Large room with 'En Suite' bathroom and 2 bicycles,7223348,Jason,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49215,-73.62921,Private room,35,32,152,2022-08-15,1.47,11,167,2,
1562193,LUX 2-BDRM APARTMENT! READY FOR FORMULA ONE!,2947799,Niki,,Ville-Marie,45.49983,-73.57813,Entire home/apt,1000,2,0,,,1,360,0,
3382886,CHIC AND COOL INDUSTRIAL LOFT,17005296,Nathalie,,Ville-Marie,45.5022,-73.56287,Entire home/apt,1000,2,9,2022-11-08,0.09,6,337,5,
3382961,HUGE/COOL/CHIC/ LOFT /OLD CITY,17005296,Nathalie,,Ville-Marie,45.50402,-73.56424,Entire home/apt,1190,1,4,2017-08-02,0.04,6,336,0,
1571302,LUXURIOUS 2 BEDROOMS CONDO,8355288,Cadet,,Le Sud-Ouest,45.48081,-73.57793,Entire home/apt,149,300,5,2022-11-20,0.10,1,127,1,
3385537,PRIVATE ROOM (#3) IN A 10 1/2 APARTMENT,17080685,Robert,,Le Plateau-Mont-Royal,45.52393,-73.60535,Private room,101,30,43,2019-09-01,0.42,6,365,0,
2524236,Contemporary Loft in Old Montreal Third Floor,11916402,Loft,,Ville-Marie,45.50033,-73.55586,Entire home/apt,90,29,46,2022-10-01,0.44,3,86,4,
2546222,Amandine et Chocolat Studio,12858048,Michele,,Ahuntsic-Cartierville,45.56061,-73.66477,Entire home/apt,35,32,116,2020-11-22,1.12,2,39,0,
1581691,Apartment downtown Montreal,8412574,Nancy,,Ville-Marie,45.5081,-73.55797,Entire home/apt,114,180,4,2022-05-14,0.04,1,167,1,
2550699,Luxurious and very well located,13059341,Francis,,Ville-Marie,45.52011,-73.55522,Entire home/apt,400,5,46,2022-09-26,0.46,1,258,9,
3386525,COOL BACHELORETTE OLD CITY,17005296,Nathalie,,Ville-Marie,45.50279,-73.55586,Entire home/apt,280,90,4,2015-11-25,0.04,6,348,0,
1589452,Appart. Zen au coeur de Montréal,8438709,Barbara,,Ville-Marie,45.51821,-73.55883,Entire home/apt,106,31,48,2022-09-10,0.43,1,0,3,
3392114,Beautiful room in top-floor MTL apartment,1304144,Camille,,Le Plateau-Mont-Royal,45.52043,-73.59096,Private room,61,4,65,2019-11-04,0.73,1,0,0,
3394827,PENTHOUSE CLASSIC CORNER LOFT/VIEW,17005296,Nathalie,,Ville-Marie,45.51216,-73.56759,Entire home/apt,350,30,3,2016-07-23,0.03,6,364,0,
2564039,Spacious downtown MTL 2 bedrooms  loft + PARKING,12954332,Antonie,,Le Plateau-Mont-Royal,45.51376,-73.5741,Entire home/apt,212,2,445,2022-11-27,4.22,3,273,57,299353
1592606,NEW studio full kitchen very calm,8494634,Geneviève Et Renaud,,Ahuntsic-Cartierville,45.57158,-73.64661,Entire home/apt,100,31,43,2022-11-19,0.42,1,303,4,
2577218,"quiet flat, next to metro station",13197709,Caroline,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47543,-73.60275,Private room,40,28,54,2019-12-13,0.53,1,180,0,
3406157,Le Lounge Spacious Apartment in Heart of the,1016614,Home In Montreal,,Le Plateau-Mont-Royal,45.53279,-73.57612,Entire home/apt,239,2,221,2022-11-27,2.15,12,217,40,
1594053,Beautiful Loft in Old Montreal,8502121,Istifan,,Ville-Marie,45.50152,-73.55854,Entire home/apt,239,7,15,2022-08-11,0.13,2,87,8,
3415137,Beautiful Condo with Terrace - 6 months minimum,17218838,Alia,,Rosemont-La Petite-Patrie,45.53438,-73.59237,Entire home/apt,175,180,5,2018-12-17,0.05,1,362,0,
3415140,Appartement spatieux et lumineux,1500959,Manon,,Rosemont-La Petite-Patrie,45.548,-73.56127,Entire home/apt,160,3,8,2016-09-06,0.08,1,0,0,
2586672,EcoDesign&Shared Garden&J-T Market,8024983,Julie (Habitats Julie Et David),,Rosemont-La Petite-Patrie,45.54052,-73.60908,Entire home/apt,113,1,581,2022-11-30,5.47,6,256,60,274201
1600445,Cozy 1 bedroom rental - top Montreal neighborhood!,936456,Tamar,,Villeray-Saint-Michel-Parc-Extension,45.54597,-73.61739,Entire home/apt,109,2,4,2022-11-27,1.76,1,114,4,
1601488,loft style new york,8534820,Gerard,,Ville-Marie,45.49862,-73.55977,Entire home/apt,163,3,64,2019-08-05,0.60,2,94,0,
2611791,Condo at District Griffin - 935,387422,Service,,Le Sud-Ouest,45.49142,-73.56152,Entire home/apt,90,30,1,2018-09-24,0.02,24,348,0,
3425315,L'expérience loft au cachet unique!,17265783,Mathieu&Martin,,Ville-Marie,45.53421,-73.56066,Entire home/apt,80,5,135,2022-11-03,1.31,2,244,23,
1616884,Charmant appartement sur le plateau,8604484,Mélodie,,Le Plateau-Mont-Royal,45.52618,-73.59156,Private room,26,1,44,2019-01-07,0.60,1,0,0,
1654750,Cozy 2bd in The Village,8751784,Omid,,Ville-Marie,45.51871,-73.55818,Entire home/apt,120,31,25,2022-11-16,0.22,1,362,3,
3425880,Dream location in Montreal awaits!,122828,Marianne,,Le Plateau-Mont-Royal,45.52284,-73.59024,Entire home/apt,85,32,191,2022-11-05,1.86,1,98,1,
2628616,Calm and near everything!,2315282,Annie,,Le Plateau-Mont-Royal,45.52391,-73.58571,Entire home/apt,230,2,73,2022-09-12,0.71,2,8,18,303170
1663916,Amazing condo heart of Mile-End,8804361,Lilian,,Le Plateau-Mont-Royal,45.526554,-73.603584,Entire home/apt,186,3,130,2022-12-04,1.16,1,17,18,
2650564,Studio with view Downtown,13568055,Jeanne,,Ville-Marie,45.49816,-73.58679,Entire home/apt,130,7,1,2017-06-27,0.02,1,365,0,
3462811,Bright top-floor loft in Mile-End,296904,Duncan,,Le Plateau-Mont-Royal,45.52052,-73.59848,Entire home/apt,244,2,64,2022-11-23,0.63,1,349,23,
1685875,Magnifique studio_Petite-Italie,8912131,Annie,,Rosemont-La Petite-Patrie,45.53295,-73.61347,Entire home/apt,90,32,278,2022-06-02,2.64,2,212,4,
