name,neighbourhood,latitude,longitude,price,minimum_nights,PricePerNight,Price_CAD
shijuku sta 4 min train 6 min foot Max 7 people,Shinjuku Ku,35.70698,139.68975,15657,2,7828.5,77.81528999999999
SHINJUKU Great located Private Mansion [Free WiFi],Shinjuku Ku,35.69766,139.69778,19914,1,19914.0,197.94516
Tokyo Shinjuku Yotsuya Cozy Studio w/ WiFi (Y102),Shinjuku Ku,35.69017,139.72779,18571,1,18571.0,184.59573999999998
NEW open!【SHINJUKU】YOTSUYA401 walk 3min P-WIFI,Shinjuku Ku,35.68987,139.72189,12000,4,3000.0,29.819999999999997
Modern 20m2 Room 1 min from Higashi-Shinjuku St,Shinjuku Ku,35.69873,139.707,14986,2,7493.0,74.48042
羽田空港アクセス抜群！広い空間の民泊宿です。delamoroom401はショートステイに最適。,Ota Ku,35.5482,139.7467,19871,1,19871.0,197.51773999999997
Shinjuku Kabukicho /super large sunshine balcony,Shinjuku Ku,35.6949,139.70559,29143,1,29143.0,289.68142
"Roomy and Cozy Apt near Asakusa ,2minSTA +WiFi",Taito Ku,35.69864,139.78798,19800,2,9900.0,98.40599999999999
［701］Max 4 people/Metro 1min! Asakusa!,Taito Ku,35.705475,139.791519,18536,1,18536.0,184.24784
tefu yoyogi uehara 201 ・Good Design Award,Shibuya Ku,35.67067,139.68437,39437,1,39437.0,392.00377999999995
10 min Asakusa Sta.!!/Nearly Asakusa & Ueno/#402,Taito Ku,35.71693,139.79835,11300,2,5650.0,56.160999999999994
Free WiFi★Bestvalue in Tokyo★Queen Room Smoking,Ota Ku,35.58724,139.73336,99999,1,99999.0,993.99006
NO SERVICE HOTEL 301 / 7 min to ASAKUSA,Taito Ku,35.70819,139.79181,24429,1,24429.0,242.82425999999998
GS301/ShinJyuku(shinookubo)*Free Wi-Fi*,Shinjuku Ku,35.70265,139.69975,19286,1,19286.0,191.70283999999998
NO SERVICE HOTEL 401 / 7 min to ASAKUSA,Taito Ku,35.70646,139.78985,40857,1,40857.0,406.11857999999995
SG HOUSE Tokyo Ota RoomA /Zoshiki station 2minute,Ota Ku,35.55105,139.71376,9693,2,4846.5,48.174209999999995
Modern&Traditional Condo - Asakusa*,Taito Ku,35.71851,139.79765,93000,2,46500.0,462.21
上野アメ横巡り～四人部屋/Ueno Ameyokocho Room201,Taito Ku,35.70998,139.78142,10229,7,1461.2857142857142,14.525179999999999
伊伊HOUSE西新宿-1：新宿中央公園そば、独立房间・独立沐浴 卫生间(１号室)１Ｆ,Shinjuku Ku,35.68604,139.68851,10086,2,5043.0,50.127419999999994
SHINJUKU | Designer 3F House | Sanitized,Shinjuku Ku,35.68384,139.68924,28821,2,14410.5,143.24036999999998
【1日1組1棟まるごと貸切・スカイツリーまで徒歩3分】【屋上テラスで気分転換！！】,Sumida Ku,35.70937,139.80733,15000,2,7500.0,74.55
4分钟直达新宿新建旅馆Urban place 205,Nakano Ku,35.706329,139.672882,3980,1,3980.0,39.5612
"New!3min walk near station, UenoPark#Wifi #201",Taito Ku,35.72063,139.78226,10000,2,5000.0,49.699999999999996
【Monthly stay】Near Skytree Brand new Bldg#101,Sumida Ku,35.70101,139.80168,9657,2,4828.5,47.99529
3min walk Sta./4min Shinjuku/Free Pocket WiFi#21,Setagaya Ku,35.67127,139.66751,9714,2,4857.0,48.27858
R Knowledge BLDG102,Sumida Ku,35.69996,139.80119,9657,2,4828.5,47.99529
R Knowledge Ryogoku BLDG201,Sumida Ku,35.69977,139.8012,9657,2,4828.5,47.99529
R Nursing Ryogoku BLDG202,Sumida Ku,35.70187,139.80103,9657,2,4828.5,47.99529
"Famous Shibuya Crossing, New Room Open 8mits walk!",Shibuya Ku,35.65317,139.71035,17215,4,4303.75,42.779275
"5mins to Shibuya sta., Japanese style house",Shibuya Ku,35.65773,139.69278,22152,3,7384.0,73.39695999999999
R Knowledge Ryogoku BLDG301,Sumida Ku,35.70166,139.80049,9657,2,4828.5,47.99529
Port House Shibuya (All room rent out),Shibuya Ku,35.67789,139.67728,95714,6,15952.333333333334,158.56619333333333
テレワーク！週割.連泊割.割引有、wifi.デスク有、鶯谷.入谷駅歩3分,Taito Ku,35.71966,139.78224,9443,3,3147.6666666666665,31.28780666666666
R Knowledge Ryogoku BLDG302,Sumida Ku,35.70125,139.80058,9657,2,4828.5,47.99529
r knowledge bldg401 matsuri,Sumida Ku,35.70175,139.80099,9657,2,4828.5,47.99529
伊伊HOUSE西新宿-2：新宿中央公園そば、独立房间・独立沐浴 卫生间(２号室)１Ｆ,Shinjuku Ku,35.68789,139.68686,10086,2,5043.0,50.127419999999994
R Knowledge BLDG402,Sumida Ku,35.70192,139.80072,9657,2,4828.5,47.99529
R Knowledge BLDG502,Sumida Ku,35.70128,139.80251,9657,2,4828.5,47.99529
▼1min to Sta/Fully renovated/Near Shinjuku/Wifi 24,Shinjuku Ku,35.69636,139.70585,19000,4,4750.0,47.214999999999996
GS101/ShinJuku(shinookubo)*Free Wi-Fi*,Shinjuku Ku,35.70438,139.69925,15429,1,15429.0,153.36426
▼1min to Sta/Fully renovated/Near Shinjuku/Wifi 23,Shinjuku Ku,35.69627,139.70617,15000,4,3750.0,37.275
▼1min to Sta/Fully renovated/Near Shinjuku/Wifi 22,Shinjuku Ku,35.69743,139.70632,25714,4,6428.5,63.89928999999999
▼1min to Sta/Fully renovated/Near Shinjuku/Wifi 14,Shinjuku Ku,35.69815,139.70588,15000,4,3750.0,37.275
SALE! New APT for 2 near Ikebukuro. FREE WIFI.,Toshima Ku,35.73489,139.72595,6500,1,6500.0,64.61
▼1min to Sta/Fully renovated/Near Shinjuku/Wifi 13,Shinjuku Ku,35.69738,139.70748,40000,4,10000.0,99.39999999999999
Free WiFi◆Within 2min:JR・Toei Line◆Single room,Chuo Ku,35.69268,139.78349,4000,1,4000.0,39.76
▼1min to Sta/Fully renovated/Near Shinjuku/Wifi 12,Shinjuku Ku,35.69624,139.70694,19000,4,4750.0,47.214999999999996
GS102/ShinJuku(shinookubo)*Free Wi-Fi*,Shinjuku Ku,35.70434,139.70147,15429,1,15429.0,153.36426
【Numero Uno 101】Designer Hotel /Haneda Airport,Ota Ku,35.55263,139.73387,11629,1,11629.0,115.59226
【Numero Uno 201】Designer Hotel /Haneda Airport,Ota Ku,35.55743,139.73218,11629,1,11629.0,115.59226
Free WiFi◆Within 3min:JR・Toei Line◆Twin Room,Chuo Ku,35.69268,139.78349,6000,1,6000.0,59.63999999999999
【Numero Uno 202】Designer Hotel /Haneda Airport,Ota Ku,35.55748,139.73209,11629,1,11629.0,115.59226
Free WiFi◆Within 2min:JR・Toei Line◆Japanese-style,Chuo Ku,35.69268,139.78349,7500,1,7500.0,74.55
Free WiFi◆Within 3min:JR・Toei Line◆Small Double,Chuo Ku,35.69268,139.78349,4500,1,4500.0,44.73
GS201/ShinJuku(shinokubo)*Free Wi-Fi*,Shinjuku Ku,35.70345,139.7013,19286,1,19286.0,191.70283999999998
"世田谷パーティーハウス（元飲食店）カラオケDAM,ゲームPS3付【Meハウス】30名以上可能！！",Setagaya Ku,35.61987,139.64272,62857,1,62857.0,624.7985799999999
GS202/ShinJuku(shinookubo)*Free Wi-Fi*,Shinjuku Ku,35.70336,139.69943,15429,1,15429.0,153.36426
3min to Asakusa by train;4min to Skytree by walk,Sumida Ku,35.71189,139.817,10086,1,10086.0,100.25483999999999
"WEB HOTEL, Single Room [No Smoking][Eco Plan]",Taito Ku,35.69706,139.78751,9250,2,4625.0,45.9725
位于上野秋葉原温馨房间，share-house可寄存行李，免费Wi-Fi，附近大量餐厅购物出行方便！,Taito Ku,35.70352,139.77412,3500,1,3500.0,34.79
"[33㎡ studio] Max 4ppl, 6 min from Shin-Okachimachi",Taito Ku,35.7045,139.77965,28071,1,28071.0,279.02574
Shinoby's Inn Annex,Nakano Ku,35.69085,139.67529,28286,1,28286.0,281.16283999999996
伊伊HOUSE西新宿-3：新宿中央公園そば、独立房间・独立沐浴 卫生间(３号室)２Ｆ,Shinjuku Ku,35.68735,139.68679,10086,2,5043.0,50.127419999999994
"[33㎡ studio] Max 6ppl, 6 min from Shin-Okachimachi",Taito Ku,35.70394,139.77981,22886,1,22886.0,227.48683999999997
"[33㎡ studio] Max 4ppl, 6 min from Shin-Okachimachi",Taito Ku,35.70476,139.77973,21229,1,21229.0,211.01626
伊伊HOUSE西新宿-4：新宿中央公園そば、独立房间・独立沐浴 卫生间(４号室)２Ｆ,Shinjuku Ku,35.68777,139.68887,10086,2,5043.0,50.127419999999994
JR大久保徒歩3分/新宿徒歩圏内/最大5名/アクセス便利/お洒落なインテリア,Shinjuku Ku,35.70215,139.69786,22120,3,7373.333333333333,73.29093333333333
【Numero Uno 203】Designer Hotel/Haneda Airport,Ota Ku,35.55801,139.73902,10086,1,10086.0,100.25483999999999
【Numero Uno 102】Designer Hotel/Haneda Airport,Ota Ku,35.55608,139.73268,11629,1,11629.0,115.59226
In the middle of UENO with terrace/2min to Ameyoko,Taito Ku,35.70854,139.7718,35714,1,35714.0,354.99715999999995
In the middle of UENO with terrace/2min to Ameyoko,Taito Ku,35.71022,139.77002,65000,1,65000.0,646.0999999999999
IKEBUKURO North Apt. 3 Min Station/FreeWi-Fi/#107,Toshima Ku,35.7409,139.71799,13000,2,6500.0,64.61
FreeWi-Fi◆Japanese-Style Twin room,Taito Ku,35.72548,139.79924,5571,1,5571.0,55.37573999999999
"位于上野秋葉原中心. 温馨除菌Share room, 附近大量餐厅购物出行方便，免费Wi-Fi！",Taito Ku,35.7028,139.77448,3000,1,3000.0,29.819999999999997
位于上野秋葉原中心，温馨除菌Share room寄存行李，附近大量餐厅购物出行方便，免费Wi-Fi！,Taito Ku,35.70468,139.77436,3357,1,3357.0,33.368579999999994
FreeWi-Fi◆Close to Minamisenju Station◆Single room,Taito Ku,35.72542,139.79926,3714,1,3714.0,36.917159999999996
位于上野秋葉原中心.温馨除菌Share room寄存行李，附近大量餐厅购物出行方便，免费Wi-Fi！,Taito Ku,35.70481,139.77426,4429,1,4429.0,44.02426
Private apt/Ginza/direct to airport/1 min to stat.,Chuo Ku,35.68579,139.78273,4800,1,4800.0,47.711999999999996
FreeWi-Fi◆Japanese-style single room,Taito Ku,35.72742,139.79921,3571,1,3571.0,35.49574
K403 Enjoy morningcoffee on balcony/ Roppongi cosy,Minato Ku,35.65778,139.73306,20000,2,10000.0,99.39999999999999
FreeWi-Fi◆Close to Minamisenju Station◆Twin room,Taito Ku,35.72756,139.80109,5714,1,5714.0,56.79716
Single Pod with Window @ 1 min from Asakusa Sta.,Taito Ku,35.70978,139.7961,7251,1,7251.0,72.07494
★Monthly Rental★3BR/Shirokane/Shibuya/Roppongi,Minato Ku,35.64433,139.73712,60914,1,60914.0,605.48516
"駅10分/渋谷,新宿 10min Sta/15min Shinjyuku&Shibuya/Quiet",Setagaya Ku,35.64233,139.62744,5300,5,1060.0,10.536399999999999
CENTRAL TOKYO1,Shinjuku Ku,35.69584,139.71865,11980,5,2396.0,23.816239999999997
CENTRALLY LOCATED APT2,Shinjuku Ku,35.69771,139.72035,11980,5,2396.0,23.816239999999997
"Near Shinjuku,1min walk from Higashinakano sta,201",Nakano Ku,35.70679,139.68494,21914,1,21914.0,217.82515999999998
Japanese style residence near Skytree & Asakusa,Sumida Ku,35.729,139.82345,10657,2,5328.5,52.965289999999996
Shin Okubo sta 7min☆Nr Korean town☆11ppl♪,Shinjuku Ku,35.70087,139.7036,45429,1,45429.0,451.56426
FreeWiFi Close to  Minamisenju Station Single room,Taito Ku,35.72526,139.79932,3714,1,3714.0,36.917159999999996
Amazing location Neighbouring TOKYO SKYTREE◇,Sumida Ku,35.70587,139.81073,24857,2,12428.5,123.53929
Newly opened hotel-style t suite  Subway 3 minutes,Shinjuku Ku,35.69961,139.70539,16586,1,16586.0,164.86484
Paul house502/上野站徒步5分/御徒町4分/成田直通/免費高速網路/電梯大樓/日英中溝通,Taito Ku,35.70858,139.77891,27143,5,5428.6,53.960284
Real Life Meguro River Fancy 1BR 4Pax Shibuya,Setagaya Ku,35.64935,139.68154,44533,1,44533.0,442.65801999999996
5mins to skytree- nice hostel yahiro  double room,Sumida Ku,35.72475,139.82804,5929,1,5929.0,58.934259999999995
7-min from Sta!! Cozy Woody Apt + Wifi Egg. 1C,Shinjuku Ku,35.70424,139.70524,9500,5,1900.0,18.886
"Near Shinjuku,1min walk from Higashinakano sta,301",Nakano Ku,35.70679,139.68494,16500,1,16500.0,164.01
GS302/ShinJuku(shinookubo)*Free Wi-Fi*,Shinjuku Ku,35.70294,139.69957,19286,1,19286.0,191.70283999999998
浅草、戸建てゲストハウス１軒貸切。最大１４名宿泊可。広いダイニング、家族旅行、グループ、女子会に最適,Taito Ku,35.71431,139.78989,68857,1,68857.0,684.4385799999999
六本木駅まで徒歩4分！26平米、バス/トイレ別！日比谷線・大江戸線至近の大人気のお部屋です★,Minato Ku,35.66394,139.72965,7043,3,2347.6666666666665,23.335806666666663
Tokyo Ikebukuro area 大心隱泊（五）東京 池袋エリア駅から徒歩6分中国語&日本語,Toshima Ku,35.73908,139.72717,19800,3,6600.0,65.604
Real Life Meguro River Superb 2BR 6Pax Shibuya,Setagaya Ku,35.64906,139.68362,49567,1,49567.0,492.69597999999996
JR池袋走路6分鐘優美民宿Tokyo Shin House Ikebukuro#2,Toshima Ku,35.73303,139.71522,12000,2,6000.0,59.63999999999999
Private room in Shinjuku,Nakano Ku,35.69339,139.67708,6671,5,1334.2,13.261947999999999
"Near Shinjuku,1min walk from Higashinakano sta,102",Nakano Ku,35.70679,139.68494,11557,1,11557.0,114.87657999999999
日本橋/銀座中心/浅草寺/秋葉原/一期一会,Chuo Ku,35.68581,139.78261,5800,1,5800.0,57.651999999999994
"Near Shinjuku,1min walk from Higashinakano sta,101",Nakano Ku,35.70679,139.68494,12643,1,12643.0,125.67141999999998
六本木で最大８人泊まれるお部屋！六本木駅まで徒歩３分！六本木ヒルズや東京ミッドタウンも至近です！　,Minato Ku,35.66288,139.72997,12000,3,4000.0,39.76
Sumida Mori no Yume｜Wooden style guesthouse,Sumida Ku,35.70456,139.80272,26181,1,26181.0,260.23913999999996
Newly opened hotel-style t suite  Subway 3 minutes,Shinjuku Ku,35.69926,139.70564,12583,1,12583.0,125.07502
Newly opened hotel-style t suite  Subway 3 minutes,Shinjuku Ku,35.69953,139.70647,13345,1,13345.0,132.64929999999998
FreeWiFi Close to  Minamisenju Station 2 Bed Room,Taito Ku,35.72568,139.80057,5429,1,5429.0,53.964259999999996
FreeWiFi Close to  Minamisenju Station double room,Taito Ku,35.72751,139.79888,5571,1,5571.0,55.37573999999999
rufre ebisu 302 matsuri,Shibuya Ku,35.64801,139.71989,18537,2,9268.5,92.12889
FreeWiFi Close to  Minamisenju Station a four-room,Taito Ku,35.7276,139.80045,10143,1,10143.0,100.82141999999999
全新落成/新大久保站走路5分鐘/商店街_DoMo S403,Shinjuku Ku,35.7016,139.69618,31571,1,31571.0,313.81573999999995
FreeWiFi Standard Twin Room,Taito Ku,35.72745,139.79902,5429,1,5429.0,53.964259999999996
3LDK 80㎡! SHINJUKU 2MN BY TRAIN! MAX 4!,Shibuya Ku,35.68599,139.6792,42857,2,21428.5,212.99928999999997
S'CASA NISHISHINJUKU - 4min from Shinjuku sta.,Shibuya Ku,35.68692,139.68115,27143,1,27143.0,269.80141999999995
7min HND airport/3-Stories/2WC/Wi-Fi,Ota Ku,35.56186,139.72942,25000,3,8333.333333333334,82.83333333333333
Matsuri Loft House 1 stop to Shinjuku!,Shibuya Ku,35.67947,139.68068,60000,2,30000.0,298.2
Direct to Shinjuku & Tokyo / Travel like living,Nakano Ku,35.71076,139.66894,8000,2,4000.0,39.76
5mins to Shinjuku/2mins to Sta./Modern twin room,Nakano Ku,35.69696,139.66954,8714,2,4357.0,43.30858
"駅10分/渋谷, 10min Sta/Shibuya/Quiet",Setagaya Ku,35.64174,139.62758,5000,2,2500.0,24.849999999999998
Tokyo Shinjuku Yotsuya Cozy Studio w/ WiFi (Y203),Shinjuku Ku,35.68964,139.72812,18571,1,18571.0,184.59573999999998
2nd Quam Raville 4th floor,Minato Ku,35.67681,139.73508,23494,2,11747.0,116.76517999999999
Nice studio in Nakano★5 min to Shinjuku★Free WiFi,Nakano Ku,35.6993,139.66597,11421,2,5710.5,56.76237
Tokyo Vintage Designer's house : 11 min to Haneda,Ota Ku,35.57621,139.73377,7580,3,2526.6666666666665,25.115066666666664
T401【Roppongi Family Apt】w/Hometheater&syst.kichen,Minato Ku,35.65768,139.73311,23000,2,11500.0,114.30999999999999
10 mins JR Nakano Station/Cozy apart/Free Wi-Fi,Nakano Ku,35.69926,139.66675,12775,2,6387.5,63.491749999999996
★328HOSTEL★ 4bed share dorm's 2 people Female only,Ota Ku,35.54861,139.74645,6700,1,6700.0,66.598
502/6Beds3minShinjuku1minmetro Pocket wifi,Shinjuku Ku,35.689693450927734,139.722412109375,24286,2,12143.0,120.70141999999998
MANGA Design・2 bed・Free simple breakfast・4 station,Minato Ku,35.65499,139.76212,11571,1,11571.0,115.01574
7minsAsakusa☆Nearskytree☆FreeWiFi,Sumida Ku,35.70423,139.80183,6057,3,2019.0,20.068859999999997
MANGA Design・1 bed・Free simple breakfast・4 station,Minato Ku,35.65499,139.76212,12200,1,12200.0,121.26799999999999
H147_B【Reduction in Price】Cozy house/Sinjuku6min,Shibuya Ku,35.67769,139.69217,20886,1,20886.0,207.60683999999998
菊2 Kikukawa Sta. 3minutes/Free wifi/Max 5 guests,Sumida Ku,35.68916,139.80345,30000,10,3000.0,29.819999999999997
Shinjuku/Kagurazaka 1min/Switch/movies/Wi-Fi/80㎡,Shinjuku Ku,35.70465,139.73329,17529,1,17529.0,174.23826
10 min Asakusa Sta.!!/Nearly Asakusa & Ueno/#303,Taito Ku,35.71725,139.80011,13429,2,6714.5,66.74212999999999
"""WabiSabi"" traditional house/WiFi/Asakusa/Skytree/",Sumida Ku,35.73741,139.81886,30000,1,30000.0,298.2
Takamatsu 101 / 1 stop from Ikebukuro Station,Toshima Ku,35.73787,139.70158,2892,1,2892.0,28.74648
【NEW】6mins to Shinjuku Sta.! Stylish & Luxury #801,Shinjuku Ku,35.70522,139.69566,47429,3,15809.666666666666,157.14808666666664
【NEW】6mins to Shinjuku sta.! Stylish & Luxury #803,Shinjuku Ku,35.70298,139.69439,36786,3,12262.0,121.88427999999999
35m2★Natural Style Park Apt★JR 8min to Shinjuku!,Toshima Ku,35.73317,139.73161,10218,2,5109.0,50.78346
【新宿旅館 2人部屋】JR新大久保駅まで徒歩3分。ｺﾝﾋﾞﾆ･飲食店多数あり！102,Shinjuku Ku,35.70013,139.70113,10243,2,5121.5,50.907709999999994
新宿【新築旅館 3人部屋】綺麗な和室。JR新大久保駅まで徒歩3分。ｺﾝﾋﾞﾆ･飲食店多数あり！301,Shinjuku Ku,35.69988,139.70145,13429,2,6714.5,66.74212999999999
新宿【新築旅館 2人部屋】JR新大久保駅まで徒歩3分。ｺﾝﾋﾞﾆ･飲食店多数あり！202,Shinjuku Ku,35.70049,139.70063,10243,2,5121.5,50.907709999999994
【新宿旅館 4人部屋】JR新大久保駅まで徒歩3分。ｺﾝﾋﾞﾆ･飲食店多数あり！103,Shinjuku Ku,35.69987,139.70285,12057,2,6028.5,59.923289999999994
【新宿旅館 3人部屋】綺麗な和室　JR新大久保駅まで徒歩3分。ｺﾝﾋﾞﾆ･飲食店多数あり！303,Shinjuku Ku,35.70167,139.70263,11386,2,5693.0,56.58841999999999
▼Sterilized▼ 15 mins to Asakusa for 10 pax／Wifi,Sumida Ku,35.72919,139.82564,35000,4,8750.0,86.975
Elegant modern apartment 1 min to station#101,Shinjuku Ku,35.6985,139.70801,23571,1,23571.0,234.29573999999997
Lovely modern apartment 1min to metro Sta #102,Shinjuku Ku,35.69736,139.70737,23571,1,23571.0,234.29573999999997
Japanese room | 10min to Skytree and Asakusa,Sumida Ku,35.72724,139.82038,22000,2,11000.0,109.33999999999999
Gentle modern apartment 1min to metro Sta. #103,Shinjuku Ku,35.69775,139.70805,21946,1,21946.0,218.14324
Lively 1LDK apartment 1min to metro Sta. #201,Shinjuku Ku,35.69732,139.70623,26400,1,26400.0,262.416
BOTAN・3 min from Ryogoku Sta. ＜One room rental＞,Sumida Ku,35.69482,139.78987,5000,1,5000.0,49.699999999999996
Refreshing modern apartment 1min to metro Sta.#202,Shinjuku Ku,35.69847,139.70584,23571,1,23571.0,234.29573999999997
Bright modern apartment 1min to metro Sta. #203,Shinjuku Ku,35.6975,139.70812,23571,1,23571.0,234.29573999999997
bucolic apartment 1min to metro Sta.#301,Shinjuku Ku,35.69747,139.70614,21946,1,21946.0,218.14324
"合法民宿。直达池袋,新宿,涩谷,银座！便利商业圈！周围饮食方便，全新100平方以上一户建！",Toshima Ku,35.73697,139.69726,24800,2,12400.0,123.25599999999999
Homey modern apartment 1min to metro Sta.#302,Shinjuku Ku,35.69727,139.70671,23571,1,23571.0,234.29573999999997
Friendly modern apartment 1min to metro Sta.#303,Shinjuku Ku,35.69779,139.70602,21946,1,21946.0,218.14324
Asakusa_Best Location/Max10p/2mins to Sensoji_K18,Taito Ku,35.714,139.79838,43847,2,21923.5,217.91958999999997
♕築浅♕駅徒歩4分/デザインステイ上野201ଘ♡ଓアッパーイーストサイダー+FreeWifi,Taito Ku,35.70429,139.78154,8235,2,4117.5,40.927949999999996
4分钟直达新宿新建旅馆Urban place 202,Nakano Ku,35.706367,139.672775,3243,2,1621.5,16.11771
✣築浅✣駅徒歩4分☆デザインステイ上野202ଘ♡ଓ大人ピンクインテリア空間+FreeWifi,Taito Ku,35.70608,139.77993,7740,2,3870.0,38.4678
4分钟直达新宿新建旅馆Urban place 101室,Nakano Ku,35.706318,139.673019,6194,2,3097.0,30.78418
♡築浅１LDK®駅徒歩４分☆デザインステイ上野301☽ ナチュラルなインテリア➳FreeWifi,Taito Ku,35.70488,139.7797,10382,2,5191.0,51.59853999999999
4分钟直达新宿新建旅馆Urban place 105室,Nakano Ku,35.706291,139.672867,5280,2,2640.0,26.2416
4分钟直达新宿新建旅馆Urban place 102室,Nakano Ku,35.706371,139.672852,4571,1,4571.0,45.435739999999996
♡築浅1LDK☽駅徒歩４分♕デザインステイ上野401♘ 遊び心スタイリッシュ空間♔+FreeWifi,Taito Ku,35.70476,139.78165,9840,2,4920.0,48.904799999999994
Shinjuku DoubleBedRoom/Perfect Access Okubo2min,Shinjuku Ku,35.70251,139.69541,12000,1,12000.0,119.27999999999999
築浅Room2駅徒歩４分デザインステイ上野51大人落ち着くブルックリン+FreeWifi,Taito Ku,35.70633,139.78115,9543,2,4771.5,47.428709999999995
