,neighbourhood,latitude,longitude,price,minimum_nights
12466,Le Plateau-Mont-Royal,45.52517,-73.58324,75,1
12467,Le Sud-Ouest,45.47821474320777,-73.56854316560667,100,1
12468,Mercier-Hochelaga-Maisonneuve,45.5418501,-73.5392415,59,5
12469,Côte-Saint-Luc,45.46579,-73.66582,274,1
12470,Ville-Marie,45.49753870189556,-73.57595751355842,160,10
12471,Ville-Marie,45.51902,-73.55623,37,1
12472,Le Sud-Ouest,45.4482,-73.60408,30,2
12475,Beaconsfield,45.4332631,-73.83659,300,6
12476,Villeray-Saint-Michel-Parc-Extension,45.55281,-73.61165,79,1
12477,Anjou,45.59453,-73.55635,120,2
12478,Mercier-Hochelaga-Maisonneuve,45.5452,-73.54441,94,1
12479,Mercier-Hochelaga-Maisonneuve,45.54633,-73.55434,113,1
12481,Ville-Marie,45.50978,-73.56991,260,1
12483,Ville-Marie,45.51192,-73.56351,181,1
12484,Ville-Marie,45.51039,-73.56725,179,2
12485,Le Sud-Ouest,45.48484,-73.56173,299,1
12486,Le Sud-Ouest,45.49472,-73.56166,170,3
12487,Le Sud-Ouest,45.48868,-73.55645,636,1
12489,Le Plateau-Mont-Royal,45.53507,-73.57103,44,2
12490,Ville-Marie,45.49843,-73.57569,139,1
12492,Le Plateau-Mont-Royal,45.53492,-73.57155,63,4
12493,Ahuntsic-Cartierville,45.55029,-73.66433,55,3
12495,Ville-Marie,45.50987,-73.56993,251,1
12496,Verdun,45.4549758,-73.5493546,150,1
12497,Westmount,45.48054,-73.60167,79,1
12498,Ville-Marie,45.51875,-73.55633,33,1
12499,Ville-Marie,45.49313,-73.56609,140,10
12500,Ville-Marie,45.5173,-73.55455,33,1
12501,Ville-Marie,45.51043,-73.56827,209,1
12502,Ville-Marie,45.51693,-73.55508,33,1
12503,Côte-des-Neiges-Notre-Dame-de-Grâce,45.478,-73.63037,121,1
12504,Mercier-Hochelaga-Maisonneuve,45.5421,-73.55564,93,1
12505,Le Plateau-Mont-Royal,45.53409,-73.57073,99,1
12506,Montréal-Nord,45.5894,-73.64728,150,4
12507,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48122,-73.62527,70,1
12508,Villeray-Saint-Michel-Parc-Extension,45.54931,-73.6043,100,3
12510,Ville-Marie,45.51029,-73.56864,279,1
12511,Ville-Marie,45.49327,-73.57879,100,2
12512,Ville-Marie,45.49357,-73.57402,130,7
12513,Verdun,45.4665,-73.57166,272,2
12514,Ahuntsic-Cartierville,45.54755,-73.64384,35,2
12515,Le Plateau-Mont-Royal,45.512324,-73.57536999999999,160,7
12516,Le Plateau-Mont-Royal,45.51089,-73.57354,130,2
12517,Ville-Marie,45.5371,-73.55193,119,1
12518,LaSalle,45.43005448879345,-73.59604887664318,102,2
12520,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49902,-73.62433,108,3
12521,Ville-Marie,45.50952,-73.56083,140,1
12522,Côte-Saint-Luc,45.46109197424907,-73.66110485047102,80,1
12523,Ville-Marie,45.49096,-73.58165,287,1
12524,Ville-Marie,45.5052,-73.55379,465,2
12526,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49631,-73.63908,364,7
12527,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48212,-73.62496,60,1
12528,Ville-Marie,45.5115,-73.55532,129,3
12529,Anjou,45.606,-73.56093,115,2
12530,Kirkland,45.45048,-73.8564,95,7
12531,Verdun,45.45206,-73.5814,49,1
12532,Ville-Marie,45.52342,-73.5551,70,3
12533,Rosemont-La Petite-Patrie,45.54375,-73.60506,150,1
12534,Rosemont-La Petite-Patrie,45.55747,-73.56633,98,1
12536,Le Sud-Ouest,45.45435,-73.5898,50,3
12537,Ville-Marie,45.51138,-73.56456,106,1
12538,Ville-Marie,45.51328,-73.56304,115,1
12539,Mercier-Hochelaga-Maisonneuve,45.548,-73.53592,213,1
12542,Le Plateau-Mont-Royal,45.51847201662645,-73.57345204484405,399,1
12543,Mercier-Hochelaga-Maisonneuve,45.54360508037479,-73.53912983844147,35,1
12544,Mercier-Hochelaga-Maisonneuve,45.57342939999999,-73.545902,250,1
12545,Ahuntsic-Cartierville,45.54292,-73.69399,102,2
12547,Mercier-Hochelaga-Maisonneuve,45.54613,-73.5532,113,2
12548,Mercier-Hochelaga-Maisonneuve,45.54775,-73.53408,166,1
12549,Côte-des-Neiges-Notre-Dame-de-Grâce,45.4799,-73.62426,60,1
12551,Le Plateau-Mont-Royal,45.52919,-73.57312,300,14
12554,Ville-Marie,45.49285,-73.58397,100,1
12555,Ville-Marie,45.5304,-73.56262,240,5
12556,Mercier-Hochelaga-Maisonneuve,45.55384,-73.53572,35,2
12557,Le Plateau-Mont-Royal,45.52238699999999,-73.57351299999999,97,1
12558,Mercier-Hochelaga-Maisonneuve,45.54807,-73.55487,40,2
12559,Ville-Marie,45.51187,-73.55296,202,2
12560,Ville-Marie,45.49649,-73.58061,119,1
12561,Côte-des-Neiges-Notre-Dame-de-Grâce,45.4798,-73.6253,67,1
12562,Villeray-Saint-Michel-Parc-Extension,45.55332,-73.60227,69,1
12563,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48176,-73.62498,60,1
12564,Le Sud-Ouest,45.48722,-73.56477,150,3
12565,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48001,-73.62327,60,1
12566,Ville-Marie,45.49417,-73.58307,89,1
12567,Villeray-Saint-Michel-Parc-Extension,45.56078,-73.5965,14,2
12568,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48168,-73.62356,60,1
12569,Ville-Marie,45.522,-73.55906,220,5
12570,Le Plateau-Mont-Royal,45.5091,-73.57421,51,1
12571,Anjou,45.60440312736222,-73.5746954753995,91,14
12572,Mercier-Hochelaga-Maisonneuve,45.55511,-73.53704,32,2
12573,Rosemont-La Petite-Patrie,45.54662,-73.55662,40,2
12574,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48018,-73.62305,74,1
12575,Villeray-Saint-Michel-Parc-Extension,45.54054,-73.63163,190,7
12577,Verdun,45.45082,-73.57214,45,1
12578,Ville-Marie,45.499087649895664,-73.57377784066283,268,1
12579,Ville-Marie,45.49521,-73.57761,200,1
12581,Ville-Marie,45.49691,-73.57557,77,1
12582,Le Plateau-Mont-Royal,45.5277047,-73.5907186,250,3
12584,Mercier-Hochelaga-Maisonneuve,45.54652,-73.55491,40,2
12585,Ville-Marie,45.49898359557306,-73.5791713674977,329,2
12586,Le Plateau-Mont-Royal,45.50969,-73.57329,115,8
12587,Ville-Marie,45.5163113,-73.5573048,154,1
12589,Mercier-Hochelaga-Maisonneuve,45.57552,-73.54737,40,1
12590,Mercier-Hochelaga-Maisonneuve,45.57549,-73.54644,172,1
12591,Le Plateau-Mont-Royal,45.51555,-73.57739,140,3
12592,Ville-Marie,45.49681,-73.55434,113,5
12593,Verdun,45.45355,-73.54394,113,1
12594,Mercier-Hochelaga-Maisonneuve,45.54615,-73.55485,40,2
12595,Ville-Marie,45.51262,-73.56101,197,2
12596,Le Sud-Ouest,45.45363,-73.59342,54,2
12597,Le Sud-Ouest,45.49215,-73.55981,134,1
12599,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49497,-73.60832,71,1
12601,Ville-Marie,45.49889,-73.55853,149,1
12602,Ahuntsic-Cartierville,45.55811,-73.64178,275,2
12603,Le Plateau-Mont-Royal,45.53541,-73.56341,74,1
12604,Le Plateau-Mont-Royal,45.52361,-73.57915,319,2
12606,Le Sud-Ouest,45.47854,-73.56105,236,7
12609,Ville-Marie,45.4917588,-73.5851117,283,2
12613,Le Sud-Ouest,45.44908,-73.60425,30,2
12615,Côte-Saint-Luc,45.46428,-73.66714,139,4
12616,Ville-Marie,45.52778966686473,-73.5521690449812,236,2
12617,Le Sud-Ouest,45.4587,-73.59754,93,1
12618,Ville-Marie,45.5149,-73.56499,126,1
12620,Le Plateau-Mont-Royal,45.52594,-73.60867,80,2
12621,Le Sud-Ouest,45.46295,-73.58905,133,1
12623,Le Plateau-Mont-Royal,45.52823,-73.59161,77,1
12624,Ville-Marie,45.50343,-73.57519,115,1
12625,Sainte-Anne-de-Bellevue,45.4043937,-73.9521066,115,3
12626,Ville-Marie,45.4979918,-73.57312619999999,127,1
12627,LaSalle,45.43098330000001,-73.6388209,50,1
12628,Ville-Marie,45.50251,-73.55475,203,3
12629,Ville-Marie,45.50028,-73.55564,275,1
12630,Ville-Marie,45.49876,-73.57957,329,2
12631,Le Plateau-Mont-Royal,45.51432,-73.57549,131,3
12632,Le Plateau-Mont-Royal,45.51308,-73.57404,126,3
12633,Le Sud-Ouest,45.46281,-73.58776,40,1
12634,Côte-des-Neiges-Notre-Dame-de-Grâce,45.4652,-73.61841,53,3
12635,Saint-Léonard,45.58131,-73.60787,680,1
12636,Saint-Léonard,45.58297,-73.60838,450,1
12637,Saint-Laurent,45.5075,-73.69869,133,2
12639,Ville-Marie,45.51483,-73.56424,95,1
12640,Ville-Marie,45.51659,-73.56378,100,2
12641,Ville-Marie,45.51671,-73.5654,93,2
12642,Le Sud-Ouest,45.4628,-73.58913,40,1
12643,Ville-Marie,45.51701,-73.56455,82,2
12645,Le Plateau-Mont-Royal,45.53036,-73.56768,83,2
12646,Le Sud-Ouest,45.46439,-73.58951,41,1
12649,Le Plateau-Mont-Royal,45.51715,-73.58336,64,2
12650,Le Plateau-Mont-Royal,45.50893,-73.57553,88,2
12651,Ville-Marie,45.51697,-73.56431,112,2
12652,Ville-Marie,45.50399,-73.55646,435,2
12653,L'Île-Bizard-Sainte-Geneviève,45.49204,-73.89038,300,1
12654,Le Sud-Ouest,45.482,-73.58085,89,1
12655,Le Plateau-Mont-Royal,45.5240358,-73.5989931,228,2
12657,Ville-Marie,45.49309,-73.57116,314,2
12658,Le Plateau-Mont-Royal,45.5362843,-73.57894399999999,95,7
12660,Ville-Marie,45.49508,-73.57106,314,2
12661,Villeray-Saint-Michel-Parc-Extension,45.53426,-73.64186,240,7
12662,Ahuntsic-Cartierville,45.55329,-73.6522,64,2
12663,Ville-Marie,45.53381801395577,-73.55738818645477,150,1
12664,Le Sud-Ouest,45.4934,-73.56049,220,1
12665,Ville-Marie,45.49137,-73.58336,124,2
12666,Ville-Marie,45.49697,-73.57661,174,2
12667,Ville-Marie,45.50212,-73.5628,117,1
12668,Le Plateau-Mont-Royal,45.53209,-73.56381,129,2
12669,Villeray-Saint-Michel-Parc-Extension,45.54274,-73.63107,153,2
12673,Ville-Marie,45.49028,-73.57843,145,1
12674,Le Plateau-Mont-Royal,45.52182,-73.57495,163,2
12676,Le Plateau-Mont-Royal,45.51469,-73.57557,180,1
12677,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47886106764291,-73.63039248342841,58,1
12678,Ahuntsic-Cartierville,45.53432,-73.67959,91,1
12680,Le Plateau-Mont-Royal,45.51521,-73.57358,107,2
12681,Le Plateau-Mont-Royal,45.51395,-73.57421,113,2
12682,Ville-Marie,45.4955693,-73.57995749999999,136,1
12683,Ville-Marie,45.49289690000001,-73.57537769999999,48,7
12684,Ville-Marie,45.49289690000001,-73.57537769999999,58,7
12685,Ville-Marie,45.49787,-73.57761,151,1
12687,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46675,-73.6122,54,2
12688,Le Plateau-Mont-Royal,45.50707,-73.57707,121,1
12689,Le Plateau-Mont-Royal,45.51345,-73.57194,127,1
12690,Rosemont-La Petite-Patrie,45.54752,-73.57083,105,7
12691,Le Plateau-Mont-Royal,45.50860986757444,-73.57335302978754,110,2
12692,Le Sud-Ouest,45.45326,-73.59141,150,1
12693,Le Plateau-Mont-Royal,45.50863,-73.5773,116,1
12694,Rosemont-La Petite-Patrie,45.54611,-73.57456,95,7
12695,Rosemont-La Petite-Patrie,45.53280776478104,-73.5999801116394,50,2
12697,Ville-Marie,45.495,-73.58127,121,2
12698,Rosemont-La Petite-Patrie,45.542,-73.60756,291,3
12700,Le Sud-Ouest,45.48196,-73.55959,290,2
12701,Rosemont-La Petite-Patrie,45.53921,-73.6129,105,2
12702,Rosemont-La Petite-Patrie,45.53913,-73.6127,107,2
12703,Ville-Marie,45.49364,-73.58185,99,2
12704,Le Plateau-Mont-Royal,45.52936,-73.56777,92,2
12706,Le Sud-Ouest,45.44818,-73.60018,132,3
12707,Ville-Marie,45.49491,-73.57705,207,2
12709,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50855,-73.63125,75,1
12710,Ville-Marie,45.528690933135685,-73.5595663699109,150,1
12711,Le Plateau-Mont-Royal,45.51313,-73.5758,120,3
12712,Le Plateau-Mont-Royal,45.51516,-73.57392,114,3
12713,Le Sud-Ouest,45.45625,-73.58993,30,2
12714,Le Sud-Ouest,45.48143,-73.57587,169,2
12715,Verdun,45.4590241,-73.5471006,121,3
12716,Ville-Marie,45.49885,-73.57273,163,1
12717,Ville-Marie,45.49706,-73.5814,53,1
12718,Ville-Marie,45.50494,-73.56191,161,3
12720,Ville-Marie,45.5276,-73.55142,105,10
12723,Le Sud-Ouest,45.484657,-73.57779150000002,223,2
12724,Mont-Royal,45.51893,-73.64931,120,1
12725,Ville-Marie,45.49271,-73.57458,151,5
12726,Ville-Marie,45.5306159,-73.5610832,164,1
12727,Le Sud-Ouest,45.460598,-73.583241,97,4
12728,Ville-Marie,45.51166,-73.56154,181,1
12730,Mercier-Hochelaga-Maisonneuve,45.53807,-73.54274,81,1
12731,Ville-Marie,45.49532,-73.57614,130,2
12732,Mercier-Hochelaga-Maisonneuve,45.53848,-73.54288,121,1
12733,Ville-Marie,45.50511,-73.55636,187,1
12734,Ville-Marie,45.50850089102826,-73.56512070317993,193,1
12735,Rosemont-La Petite-Patrie,45.54302,-73.59915,75,1
12736,Le Plateau-Mont-Royal,45.5208945,-73.5765942,93,1
12739,Ville-Marie,45.52164,-73.55241,111,1
12740,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50998422583226,-73.62880275344237,27,5
12741,Le Plateau-Mont-Royal,45.51542286054949,-73.57458671708856,91,1
12742,Le Plateau-Mont-Royal,45.53039,-73.56984,60,1
12744,Lachine,45.4478,-73.71933,60,1
12745,Rosemont-La Petite-Patrie,45.54301,-73.61149,164,2
12746,Ville-Marie,45.51001,-73.56125,148,1
12747,Ville-Marie,45.5053,-73.55954,129,1
12748,Lachine,45.44605,-73.71968,60,1
12749,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49915,-73.64981,59,1
12750,Lachine,45.44522,-73.71941,50,1
12751,Ville-Marie,45.52356,-73.55656,81,1
12752,Le Plateau-Mont-Royal,45.5212,-73.57602,120,3
12753,Le Plateau-Mont-Royal,45.51451,-73.5738,200,3
12754,LaSalle,45.43198,-73.61428,180,1
12755,Ville-Marie,45.51503,-73.56686,130,1
12756,Ville-Marie,45.52152,-73.55437,74,1
12757,Ville-Marie,45.49531847836212,-73.57724984984436,145,2
12758,Le Sud-Ouest,45.49212,-73.55952,218,2
12759,Le Sud-Ouest,45.49432,-73.55942,235,2
12761,Le Plateau-Mont-Royal,45.52136,-73.57589,120,3
12762,Ville-Marie,45.49162,-73.58045,126,1
12763,Pointe-Claire,45.43188,-73.82237,300,1
12764,Le Plateau-Mont-Royal,45.53015,-73.57339,82,1
12765,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50665069999999,-73.62469519999999,125,3
12766,Le Sud-Ouest,45.46079,-73.58731,280,2
12767,Le Plateau-Mont-Royal,45.5257697,-73.5771071,148,1
12768,Lachine,45.43504129999999,-73.6918128,120,7
12772,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46026,-73.63085,61,1
12773,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48092,-73.62315,60,1
12774,Villeray-Saint-Michel-Parc-Extension,45.54246,-73.62475,151,14
12775,Mercier-Hochelaga-Maisonneuve,45.59817,-73.53386,61,1
12776,Ville-Marie,45.49057,-73.58394,233,1
12777,Ville-Marie,45.52306203372171,-73.5504721878357,107,8
12780,Ville-Marie,45.49419,-73.58325,98,2
12781,Le Plateau-Mont-Royal,45.52257,-73.58247,157,2
12784,Le Plateau-Mont-Royal,45.52278,-73.58431,139,2
12785,Ville-Marie,45.50129,-73.55497,346,3
12786,Le Plateau-Mont-Royal,45.52402,-73.58221,135,2
12787,Le Plateau-Mont-Royal,45.522397,-73.5801074,104,1
12788,Ville-Marie,45.50142,-73.55476,358,3
12789,Verdun,45.46963,-73.56787,91,1
12790,Ville-Marie,45.51733,-73.55346,100,1
12791,Ville-Marie,45.50148,-73.55509,316,3
12792,Ville-Marie,45.49704,-73.57697,125,2
12793,Ville-Marie,45.49223,-73.58591,213,1
12794,Ville-Marie,45.49084,-73.58605,183,2
12795,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46168,-73.62781,80,3
12798,Ville-Marie,45.49616,-73.57525,129,1
12800,Mercier-Hochelaga-Maisonneuve,45.56838,-73.522522,300,1
12801,Ville-Marie,45.49486,-73.58205,57,1
12805,Le Plateau-Mont-Royal,45.51801,-73.57215,90,1
12808,Le Sud-Ouest,45.45055,-73.60435,30,2
12809,Ville-Marie,45.53877,-73.55632,81,4
12810,Ahuntsic-Cartierville,45.54903,-73.64525,40,2
12812,Ville-Marie,45.4919133,-73.57558730000001,135,3
12813,Le Plateau-Mont-Royal,45.52141,-73.57436,115,1
12814,Ville-Marie,45.4951903,-73.5795686,113,1
12815,Rosemont-La Petite-Patrie,45.53603,-73.59755,230,6
12816,Ahuntsic-Cartierville,45.54893,-73.64455,38,2
12817,Le Sud-Ouest,45.47838,-73.59074,98,1
12819,Ville-Marie,45.499,-73.57528,120,2
12820,Le Sud-Ouest,45.49267649999999,-73.5603082,300,1
12822,Ville-Marie,45.5001,-73.57376,154,2
12823,Le Sud-Ouest,45.45658,-73.58971,30,1
12825,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49449,-73.6101,120,10
12826,Le Plateau-Mont-Royal,45.5236,-73.60494,350,1
12827,Le Sud-Ouest,45.4756767,-73.5815137,400,1
12828,Villeray-Saint-Michel-Parc-Extension,45.5394798084779,-73.6231020679643,225,5
12829,Verdun,45.46303,-73.58087,60,6
12832,Le Plateau-Mont-Royal,45.5078374,-73.5745781,208,3
12833,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46985,-73.61953,136,2
12834,Le Sud-Ouest,45.46329,-73.58303,78,6
12835,Outremont,45.52244,-73.61281,60,1
12837,Le Sud-Ouest,45.46167,-73.58163,66,6
12838,Le Sud-Ouest,45.46152,-73.58342,171,1
12839,Le Plateau-Mont-Royal,45.53561,-73.56329,107,1
12840,Le Sud-Ouest,45.4632,-73.58537,106,1
12841,Ville-Marie,45.5280862,-73.55569910000001,350,2
12842,Le Sud-Ouest,45.46334,-73.58288,150,6
12843,Ville-Marie,45.49514,-73.58149,100,2
12844,Ville-Marie,45.49398,-73.58153,76,2
12845,Le Plateau-Mont-Royal,45.51162,-73.57233,155,2
12846,Ville-Marie,45.49794,-73.57735,142,1
12847,Pierrefonds-Roxboro,45.51393,-73.80816,39,1
12848,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47192,-73.63114,65,1
12849,Rosemont-La Petite-Patrie,45.54817,-73.57515,153,7
12850,Saint-Laurent,45.51622,-73.72231,190,1
12851,Ville-Marie,45.51626,-73.56651,194,1
12853,Mercier-Hochelaga-Maisonneuve,45.5442154,-73.5481111,99,2
12855,Mercier-Hochelaga-Maisonneuve,45.5483,-73.54809,60,7
12856,Ville-Marie,45.52841,-73.56169,150,10
12857,Rosemont-La Petite-Patrie,45.53601,-73.61397,55,1
12858,Ville-Marie,45.49193,-73.57643,104,1
12859,Ville-Marie,45.5302,-73.55757,131,1
12860,Ville-Marie,45.49204,-73.57504,85,1
12861,Ahuntsic-Cartierville,45.57678569999999,-73.6489039,125,2
12862,Outremont,45.52057,-73.61306,586,1
12863,Westmount,45.47901,-73.60241,94,1
12864,Ville-Marie,45.51976,-73.55443,108,1
12865,Rosemont-La Petite-Patrie,45.54203,-73.59332,60,3
12866,Côte-des-Neiges-Notre-Dame-de-Grâce,45.51077,-73.62718,30,3
12867,Côte-Saint-Luc,45.46379,-73.65896,85,2
12868,Ville-Marie,45.51662,-73.56667,138,1
12869,Le Plateau-Mont-Royal,45.51106820868814,-73.57176917084114,107,2
12870,Mercier-Hochelaga-Maisonneuve,45.55776,-73.53587,120,3
12872,Le Plateau-Mont-Royal,45.52646,-73.57562,124,1
12873,Ville-Marie,45.51213,-73.55564,154,2
12874,Ville-Marie,45.49789,-73.55769,90,3
12876,Le Plateau-Mont-Royal,45.51433,-73.57295,96,1
12878,Ville-Marie,45.49292,-73.57818,168,1
12879,Rosemont-La Petite-Patrie,45.53743304800691,-73.60461052380359,134,2
12880,Le Plateau-Mont-Royal,45.53557,-73.566532,110,7
12881,Rosemont-La Petite-Patrie,45.52739,-73.61269,73,5
12882,Rosemont-La Petite-Patrie,45.5384179,-73.60763469999999,145,2
12884,Ville-Marie,45.49773,-73.58701,99,2
12885,Le Sud-Ouest,45.46795,-73.59267,146,7
12886,Pierrefonds-Roxboro,45.49572,-73.84496,192,2
12887,Ville-Marie,45.49724,-73.5856,99,2
12888,Ville-Marie,45.52138,-73.55374,220,1
12889,Le Sud-Ouest,45.48140739556937,-73.55496755203936,100,2
12890,Le Sud-Ouest,45.49125,-73.55707,150,2
12891,Westmount,45.47719,-73.60152,115,2
12892,Villeray-Saint-Michel-Parc-Extension,45.53401,-73.64188,46,1
12893,Le Plateau-Mont-Royal,45.51931,-73.56882,100,1
12894,Le Plateau-Mont-Royal,45.51797,-73.56798,76,2
12895,Mercier-Hochelaga-Maisonneuve,45.61211166824501,-73.52073159629518,63,2
12896,Le Sud-Ouest,45.4937397,-73.5572267,144,3
12897,Le Plateau-Mont-Royal,45.51821,-73.56783,98,2
12898,Ville-Marie,45.489525722886846,-73.58384022065427,163,1
12899,Le Plateau-Mont-Royal,45.51505,-73.57428,120,3
12900,Le Sud-Ouest,45.49288,-73.55976,504,2
12901,Ville-Marie,45.49703,-73.57558,93,1
12906,Ville-Marie,45.51517,-73.56678,189,1
12908,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46809,-73.61799,94,2
12909,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46685,-73.6194,100,1
12910,Ville-Marie,45.49537,-73.58437,116,1
12913,Côte-des-Neiges-Notre-Dame-de-Grâce,45.4879715,-73.6463295,110,4
12914,Verdun,45.46853,-73.56819,91,1
12915,Le Sud-Ouest,45.45509,-73.58786,30,2
12916,Ville-Marie,45.5097,-73.56048,413,2
12917,Verdun,45.46553,-73.5657,60,1
12918,Le Plateau-Mont-Royal,45.51293,-73.57185,147,2
12919,Le Plateau-Mont-Royal,45.51507,-73.57094,177,2
12920,Le Plateau-Mont-Royal,45.51952,-73.59402,192,2
12921,Ville-Marie,45.49404,-73.58142,110,2
12922,Ville-Marie,45.4952,-73.58298,129,2
12923,Le Plateau-Mont-Royal,45.51287,-73.57415,200,3
12924,Ville-Marie,45.49319,-73.58315,101,2
12925,Saint-Laurent,45.5143182198408,-73.70480574667454,180,4
12926,Ville-Marie,45.4925,-73.57419,48,6
12927,Ville-Marie,45.49502,-73.58316,86,2
12928,Ville-Marie,45.49555,-73.58234,111,2
12929,Ville-Marie,45.49531240211346,-73.5712159110497,200,4
12931,Ville-Marie,45.50399,-73.55968,226,1
12932,Le Plateau-Mont-Royal,45.53618,-73.57485,118,2
12933,Villeray-Saint-Michel-Parc-Extension,45.5680618,-73.5953947,68,2
12934,Ville-Marie,45.51622,-73.56119,236,2
12935,Ville-Marie,45.50376,-73.55744,220,1
12936,Verdun,45.45914,-73.56872,83,1
12937,Saint-Laurent,45.53099,-73.67119,100,1
12939,Pointe-Claire,45.448477,-73.7874162,69,1
12942,Pointe-Claire,45.44775,-73.78642,34,1
12943,Ville-Marie,45.51855,-73.55954,120,2
12944,Ville-Marie,45.49326,-73.58408,200,1
12945,Le Plateau-Mont-Royal,45.51687,-73.5716,104,1
12946,Ville-Marie,45.5255965,-73.5507192,80,7
12948,Villeray-Saint-Michel-Parc-Extension,45.56035,-73.59606,122,2
12951,Ville-Marie,45.49502,-73.57715,97,2
12952,Ville-Marie,45.50436,-73.55614,232,2
12956,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49865,-73.64999,185,3
12957,Rosemont-La Petite-Patrie,45.5366054,-73.6087636,35,7
12958,Saint-Laurent,45.5102379,-73.7332243,161,2
12959,Mercier-Hochelaga-Maisonneuve,45.54581,-73.54104,101,2
12960,Ville-Marie,45.49162755040194,-73.57635220549432,45,1
12962,Ville-Marie,45.49063363789504,-73.5835976678895,72,2
12963,Le Plateau-Mont-Royal,45.517188,-73.56760969999999,116,2
12964,Le Plateau-Mont-Royal,45.50682,-73.57592,45,1
12965,Le Sud-Ouest,45.47264,-73.58233,350,3
12966,Le Plateau-Mont-Royal,45.50769,-73.57242,45,1
12969,Le Plateau-Mont-Royal,45.5083715875775,-73.57300752418057,45,1
12971,Ville-Marie,45.49302,-73.58103,45,1
12973,Le Plateau-Mont-Royal,45.52211,-73.57308,231,3
12974,Le Plateau-Mont-Royal,45.52551,-73.58373,98,2
12975,Mercier-Hochelaga-Maisonneuve,45.54568,-73.54175,91,2
12976,Le Plateau-Mont-Royal,45.50888,-73.57749,45,1
12977,Ville-Marie,45.49866,-73.5733,171,7
12978,Montréal-Nord,45.61687643527288,-73.60887197546523,119,1
12979,Côte-des-Neiges-Notre-Dame-de-Grâce,45.467388161945486,-73.61262559519406,99,1
12981,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46397,-73.61505,101,1
12982,Ville-Marie,45.49547,-73.58143,126,2
12983,Le Plateau-Mont-Royal,45.50767,-73.57654,81,2
12988,Le Sud-Ouest,45.4852922,-73.5593912,119,2
12989,Rosemont-La Petite-Patrie,45.53188690508662,-73.6123070155996,108,1
12990,Côte-des-Neiges-Notre-Dame-de-Grâce,45.5041,-73.63113,39,7
12991,Ville-Marie,45.49316,-73.57952,45,1
12992,Ville-Marie,45.50482,-73.5622,365,12
12994,Ville-Marie,45.5164,-73.56138,117,1
12995,Verdun,45.44782,-73.57405,140,2
12996,Ahuntsic-Cartierville,45.55001,-73.66813,85,2
12998,Villeray-Saint-Michel-Parc-Extension,45.55327176611024,-73.60231867476345,45,10
12999,Le Plateau-Mont-Royal,45.52424,-73.58281,239,1
13000,Le Plateau-Mont-Royal,45.528098936508414,-73.59151336181283,95,1
13001,Rosemont-La Petite-Patrie,45.54428143268823,-73.59186097443288,63,4
13002,LaSalle,45.43141,-73.62091,58,2
13005,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47953,-73.62392,60,1
13006,Villeray-Saint-Michel-Parc-Extension,45.5665876,-73.60016689999999,84,1
13008,Le Plateau-Mont-Royal,45.50647,-73.57459,42,1
13009,Le Sud-Ouest,45.45227,-73.59314,30,2
13010,Ville-Marie,45.51008717363934,-73.56885110296133,82,1
13011,Ville-Marie,45.51053,-73.56983,82,1
13012,Le Plateau-Mont-Royal,45.52701229523282,-73.5819660592842,110,3
13013,Le Plateau-Mont-Royal,45.5280144922938,-73.59099234512283,89,1
